time,loopdelay,magangle,magtemp,magx,magy,magz,step_count,step_mod6
2.39798,150,66,37,-1261,16618,0,92,20
2.39967,150,66,37,-1261,16630,0,92,20
2.40117,150,66,37,-1247,16630,0,92,20
2.52695,150,70,38,-2656,14913,0,93,21
2.52847,150,70,38,-2658,14920,0,93,21
2.53002,150,70,37,-2675,14941,0,93,21
2.53151,150,70,37,-2675,14941,0,93,21
2.53298,150,70,38,-2638,14959,0,93,21
2.53447,150,70,38,-2638,14962,0,93,21
2.53592,150,70,37,-2656,14962,0,93,21
2.53748,150,70,37,-2656,14928,0,93,21
2.539,150,70,38,-2644,14928,0,93,21
2.54052,150,70,38,-2658,14922,0,93,21
2.54201,150,70,37,-2670,14930,0,93,21
2.54352,150,70,37,-2670,14930,0,93,21
2.54501,150,70,38,-2645,14932,0,93,21
2.54659,150,70,38,-2641,14948,0,93,21
2.54808,150,70,38,-2641,14948,0,93,21
2.54952,150,70,38,-2655,14940,0,93,21
2.67672,150,76,37,-4255,12693,0,94,22
2.67822,150,76,37,-4268,12655,0,94,22
2.67973,150,76,38,-4280,12607,0,94,22
2.68122,150,76,38,-4280,12607,0,94,22
2.68272,150,76,38,-4260,12636,0,94,22
2.68422,150,76,37,-4247,12678,0,94,22
2.68569,150,76,37,-4247,12678,0,94,22
2.68714,150,76,37,-4241,12659,0,94,22
2.68868,150,76,38,-4241,12659,0,94,22
2.69021,150,76,38,-4238,12661,0,94,22
2.69172,150,76,37,-4256,12653,0,94,22
2.69321,150,76,37,-4256,12653,0,94,22
2.69473,150,76,38,-4263,12619,0,94,22
2.69621,150,76,38,-4266,12643,0,94,22
2.6977,150,76,38,-4266,12643,0,94,22
2.69919,150,76,37,-4254,12662,0,94,22
2.82551,150,82,38,-5230,10025,0,95,23
2.82699,150,82,38,-5234,10019,0,95,23
2.82851,150,82,38,-5234,9992,0,95,23
2.83,150,82,37,-5240,9992,0,95,23
2.8315,150,82,37,-5240,9989,0,95,23
2.833,150,82,38,-5245,9989,0,95,23
2.83449,150,82,38,-5239,9995,0,95,23
2.836,150,82,37,-5230,10008,0,95,23
2.83751,150,82,37,-5230,10008,0,95,23
2.839,150,82,38,-5233,10019,0,95,23
2.84058,150,82,38,-5239,10022,0,95,23
2.84211,150,82,38,-5239,10022,0,95,23
2.84367,150,82,38,-5241,10002,0,95,23
2.84514,150,82,37,-5241,10002,0,95,23
2.84669,150,82,38,-5233,10006,0,95,23
2.84813,150,82,38,-5233,10006,0,95,23
2.84968,150,82,38,-5243,10003,0,95,23
2.97448,150,86,38,-5633,8707,0,96,24
2.97602,150,86,38,-5633,8716,0,96,24
2.9776,150,86,38,-5630,8716,0,96,24
2.97913,150,86,38,-5651,8688,0,96,24
2.98066,150,86,38,-5651,8688,0,96,24
2.9823,150,86,38,-5652,8676,0,96,24
2.9839,150,86,38,-5645,8684,0,96,24
2.98547,150,86,38,-5637,8698,0,96,24
2.98704,150,86,38,-5637,8698,0,96,24
2.9886,150,86,38,-5647,8706,0,96,24
2.99012,150,86,38,-5640,8691,0,96,24
2.99168,150,86,37,-5640,8691,0,96,24
2.99324,150,86,37,-5644,8688,0,96,24
2.99481,150,86,38,-5644,8688,0,96,24
2.99631,150,86,38,-5653,8677,0,96,24
2.99787,150,86,37,-5658,8700,0,96,24
3.12467,150,101,38,-6339,4678,0,97,25
3.12611,150,100,38,-6333,4721,0,97,25
3.12768,150,100,38,-6333,4700,0,97,25
3.12911,150,100,38,-6347,4700,0,97,25
3.1306,150,100,38,-6347,4661,0,97,25
3.1322,150,101,38,-6363,4661,0,97,25
3.13367,150,101,38,-6347,4623,0,97,25
3.13508,150,101,38,-6344,4671,0,97,25
3.13668,150,101,38,-6344,4671,0,97,25
3.13813,150,100,38,-6334,4675,0,97,25
3.13967,150,100,38,-6365,4717,0,97,25
3.14121,150,100,37,-6365,4717,0,97,25
3.14279,150,100,37,-6343,4682,0,97,25
3.1443,150,101,38,-6343,4682,0,97,25
3.14588,150,101,38,-6343,4665,0,97,25
3.14735,150,101,37,-6355,4646,0,97,25
3.14889,150,101,37,-6355,4646,0,97,25
3.27468,150,109,38,-6485,2993,0,98,26
3.2762,150,109,38,-6486,2978,0,98,26
3.2777,150,109,38,-6485,2969,0,98,26
3.27919,150,109,38,-6493,2981,0,98,26
3.28068,150,109,37,-6493,2981,0,98,26
3.28212,150,109,37,-6493,3008,0,98,26
3.28367,150,109,37,-6496,3008,0,98,26
3.28515,150,109,38,-6479,2998,0,98,26
3.28668,150,109,38,-6479,2998,0,98,26
3.28813,150,109,38,-6476,2975,0,98,26
3.28968,150,109,38,-6484,2978,0,98,26
3.29121,150,109,38,-6484,2978,0,98,26
3.29271,150,109,38,-6475,2988,0,98,26
3.2942,150,109,38,-6477,2985,0,98,26
3.29573,150,109,38,-6477,2985,0,98,26
3.2972,150,109,38,-6465,2973,0,98,26
3.42472,150,133,38,-6595,-1150,0,99,27
3.42621,150,133,38,-6595,-1150,0,99,27
3.42771,150,133,38,-6611,-1125,0,99,27
3.42922,150,133,38,-6603,-1135,0,99,27
3.43071,150,133,38,-6603,-1135,0,99,27
3.43228,150,133,37,-6618,-1173,0,99,27
3.43378,150,133,37,-6597,-1164,0,99,27
3.4353,150,133,38,-6597,-1164,0,99,27
3.43687,150,133,38,-6613,-1163,0,99,27
3.43834,150,133,37,-6613,-1163,0,99,27
3.43988,150,133,38,-6598,-1152,0,99,27
3.44146,150,133,38,-6598,-1142,0,99,27
3.44292,150,133,38,-6591,-1142,0,99,27
3.44447,150,133,38,-6597,-1160,0,99,27
3.44592,150,133,38,-6594,-1164,0,99,27
3.44746,150,133,38,-6594,-1164,0,99,27
3.57331,150,144,38,-6498,-3089,0,100,28
3.57488,150,144,38,-6492,-3128,0,100,28
3.57646,150,144,38,-6493,-3143,0,100,28
3.57789,150,144,38,-6493,-3143,0,100,28
3.57946,150,144,38,-6493,-3101,0,100,28
3.58098,150,144,38,-6493,-3093,0,100,28
3.58248,150,144,38,-6492,-3093,0,100,28
3.58399,150,144,38,-6493,-3084,0,100,28
3.58551,150,144,38,-6493,-3084,0,100,28
3.58699,150,144,39,-6492,-3115,0,100,28
3.5885,150,144,38,-6490,-3114,0,100,28
3.58999,150,144,38,-6490,-3114,0,100,28
3.59158,150,144,37,-6488,-3113,0,100,28
3.59309,150,144,37,-6488,-3102,0,100,28
3.59467,150,144,37,-6509,-3102,0,100,28
3.59619,150,144,38,-6484,-3105,0,100,28
3.72349,150,151,38,-6297,-4541,0,101,29
3.72499,150,151,38,-6312,-4541,0,101,29
3.7265,150,151,38,-6327,-4525,0,101,29
3.728,150,151,38,-6319,-4543,0,101,29
3.72957,150,151,38,-6319,-4543,0,101,29
3.73107,150,151,38,-6315,-4544,0,101,29
3.73256,150,151,38,-6315,-4549,0,101,29
3.73408,150,151,38,-6314,-4549,0,101,29
3.73557,150,151,38,-6314,-4539,0,101,29
3.73699,150,151,38,-6329,-4539,0,101,29
3.73847,150,151,38,-6316,-4544,0,101,29
3.73999,150,151,38,-6316,-4544,0,101,29
3.7415,150,151,38,-6307,-4545,0,101,29
3.74299,150,151,38,-6310,-4534,0,101,29
3.74449,150,151,38,-6310,-4542,0,101,29
3.74598,150,151,38,-6302,-4542,0,101,29
3.87209,150,156,38,-6114,-5532,0,102,30
3.87367,150,156,38,-6125,-5504,0,102,30
3.87521,150,156,38,-6116,-5533,0,102,30
3.87671,150,156,38,-6116,-5533,0,102,30
3.8782,150,156,38,-6125,-5538,0,102,30
3.87977,150,156,39,-6125,-5538,0,102,30
3.88126,150,156,39,-6120,-5544,0,102,30
3.88277,150,156,38,-6123,-5539,0,102,30
3.88422,150,156,38,-6123,-5539,0,102,30
3.88571,150,156,38,-6119,-5529,0,102,30
3.8872,150,156,38,-6122,-5535,0,102,30
3.88879,150,156,37,-6122,-5535,0,102,30
3.89029,150,156,38,-6119,-5527,0,102,30
3.89188,150,156,38,-6119,-5554,0,102,30
3.89346,150,156,38,-6115,-5554,0,102,30
3.89498,150,156,38,-6123,-5545,0,102,30
3.89646,150,156,38,-6123,-5545,0,102,30
4.02246,150,167,38,-5286,-8716,0,103,31
4.02398,150,167,38,-5284,-8716,0,103,31
4.0255,150,167,39,-5277,-8663,0,103,31
4.02698,150,167,39,-5277,-8663,0,103,31
4.02848,150,167,38,-5306,-8645,0,103,31
4.02999,150,167,38,-5301,-8638,0,103,31
4.03148,150,167,38,-5300,-8672,0,103,31
4.03296,150,167,38,-5300,-8672,0,103,31
4.03446,150,167,38,-5300,-8672,0,103,31
4.036,150,167,38,-5292,-8672,0,103,31
4.03749,150,167,38,-5292,-8692,0,103,31
4.03898,150,167,38,-5292,-8692,0,103,31
4.0405,150,167,38,-5300,-8658,0,103,31
4.04201,150,167,38,-5301,-8646,0,103,31
4.04359,150,167,38,-5305,-8677,0,103,31
4.04511,150,167,38,-5305,-8677,0,103,31
4.17266,150,170,38,-4956,-9300,0,104,32
4.17413,150,170,38,-4944,-9306,0,104,32
4.17566,150,170,38,-4944,-9306,0,104,32
4.1772,150,170,38,-4947,-9302,0,104,32
4.17878,150,170,38,-4947,-9302,0,104,32
4.18031,150,170,38,-4951,-9322,0,104,32
4.18178,150,170,38,-4959,-9295,0,104,32
4.18324,150,170,38,-4959,-9295,0,104,32
4.18477,150,170,38,-4954,-9297,0,104,32
4.1863,150,170,38,-4960,-9286,0,104,32
4.18787,150,170,38,-4960,-9286,0,104,32
4.18933,150,170,38,-4954,-9298,0,104,32
4.19087,150,170,38,-4954,-9304,0,104,32
4.19245,150,170,38,-4945,-9304,0,104,32
4.19398,150,170,38,-4963,-9318,0,104,32
4.19548,150,170,38,-4963,-9318,0,104,32
4.32112,150,174,38,-4384,-10649,0,105,33
4.32266,150,174,38,-4376,-10651,0,105,33
4.32411,150,174,39,-4389,-10660,0,105,33
4.32566,150,174,39,-4389,-10660,0,105,33
4.3272,150,174,38,-4390,-10639,0,105,33
4.3287,150,174,38,-4387,-10632,0,105,33
4.33019,150,174,38,-4387,-10632,0,105,33
4.33167,150,174,38,-4378,-10635,0,105,33
4.33318,150,174,38,-4378,-10635,0,105,33
4.3347,150,174,38,-4380,-10645,0,105,33
4.3362,150,174,38,-4380,-10649,0,105,33
4.33771,150,174,38,-4380,-10649,0,105,33
4.33921,150,174,38,-4385,-10647,0,105,33
4.34071,150,174,38,-4383,-10642,0,105,33
4.34219,150,174,38,-4383,-10642,0,105,33
4.34377,150,174,38,-4389,-10640,0,105,33
4.46991,150,177,38,-3593,-11435,0,106,34
4.47145,150,177,38,-3571,-11453,0,106,34
4.47283,150,177,38,-3571,-11432,0,106,34
4.47431,150,177,38,-3581,-11432,0,106,34
4.47585,150,177,38,-3581,-11438,0,106,34
4.47745,150,177,39,-3576,-11438,0,106,34
4.47897,150,177,39,-3576,-11426,0,106,34
4.48045,150,177,38,-3598,-11427,0,106,34
4.48189,150,177,38,-3598,-11427,0,106,34
4.48335,150,177,39,-3588,-11444,0,106,34
4.48486,150,177,39,-3588,-11438,0,106,34
4.48632,150,177,38,-3581,-11438,0,106,34
4.48787,150,177,38,-3581,-11438,0,106,34
4.48945,150,177,38,-3579,-11438,0,106,34
4.49098,150,177,38,-3579,-11446,0,106,34
4.49248,150,177,39,-3597,-11435,0,106,34
4.49398,150,177,39,-3597,-11435,0,106,34
4.61948,150,180,39,-2894,-12169,0,107,35
4.62098,150,180,38,-2891,-12180,0,107,35
4.62256,150,180,38,-2891,-12180,0,107,35
4.62407,150,180,38,-2891,-12180,0,107,35
4.62566,150,180,38,-2883,-12194,0,107,35
4.62718,150,180,38,-2883,-12194,0,107,35
4.62868,150,180,38,-2887,-12199,0,107,35
4.63018,150,180,38,-2895,-12192,0,107,35
4.63168,150,180,38,-2895,-12192,0,107,35
4.63317,150,180,38,-2892,-12177,0,107,35
4.6347,150,180,38,-2877,-12177,0,107,35
4.63618,150,180,38,-2877,-12177,0,107,35
4.63777,150,180,38,-2887,-12187,0,107,35
4.63928,150,180,38,-2887,-12198,0,107,35
4.64086,150,180,38,-2887,-12198,0,107,35
4.64233,150,180,38,-2882,-12196,0,107,35
4.76985,150,181,38,-2439,-12207,0,108,0
4.77133,150,181,39,-2442,-12207,0,108,0
4.77285,150,181,38,-2451,-12214,0,108,0
4.77433,150,181,38,-2451,-12214,0,108,0
4.77585,150,181,38,-2441,-12198,0,108,0
4.77731,150,181,38,-2439,-12211,0,108,0
4.77886,150,181,38,-2439,-12222,0,108,0
4.78044,150,181,38,-2441,-12222,0,108,0
4.78207,150,181,39,-2444,-12204,0,108,0
4.78366,150,181,39,-2444,-12204,0,108,0
4.78519,150,181,38,-2458,-12210,0,108,0
4.78669,150,181,38,-2458,-12205,0,108,0
4.78818,150,181,38,-2452,-12205,0,108,0
4.78969,150,181,38,-2463,-12208,0,108,0
4.7912,150,181,39,-2441,-12203,0,108,0
4.7927,150,181,39,-2441,-12203,0,108,0
4.91832,150,185,38,-1314,-12636,0,109,1
4.91986,150,185,38,-1334,-12632,0,109,1
4.92133,150,185,38,-1334,-12634,0,109,1
4.92285,150,185,38,-1329,-12634,0,109,1
4.92432,150,185,39,-1303,-12633,0,109,1
4.92586,150,185,39,-1303,-12633,0,109,1
4.92733,150,185,38,-1305,-12633,0,109,1
4.92887,150,185,38,-1299,-12622,0,109,1
4.93045,150,185,38,-1299,-12622,0,109,1
4.93195,150,185,38,-1308,-12627,0,109,1
4.93347,150,185,38,-1318,-12634,0,109,1
4.93497,150,185,38,-1318,-12634,0,109,1
4.93647,150,185,38,-1315,-12628,0,109,1
4.93797,150,185,38,-1315,-12628,0,109,1
4.93949,150,185,38,-1307,-12630,0,109,1
4.94097,150,185,38,-1308,-12626,0,109,1
5.06826,150,187,39,-695,-12319,0,110,2
5.06976,150,187,39,-703,-12330,0,110,2
5.07128,150,187,39,-693,-12312,0,110,2
5.07286,150,187,39,-693,-12328,0,110,2
5.07444,150,187,38,-696,-12328,0,110,2
5.07591,150,187,38,-694,-12322,0,110,2
5.07744,150,187,38,-694,-12322,0,110,2
5.07896,150,187,39,-700,-12314,0,110,2
5.08044,150,187,39,-700,-12314,0,110,2
5.08188,150,187,39,-691,-12317,0,110,2
5.08344,150,187,38,-690,-12328,0,110,2
5.08491,150,187,38,-690,-12328,0,110,2
5.08644,150,187,39,-692,-12315,0,110,2
5.08797,150,187,39,-697,-12321,0,110,2
5.08955,150,187,39,-697,-12321,0,110,2
5.09107,150,187,39,-698,-12325,0,110,2
5.21823,150,192,38,824,-11723,0,111,3
5.21978,150,192,38,805,-11723,0,111,3
5.22128,150,192,38,787,-11755,0,111,3
5.22286,150,192,38,794,-11758,0,111,3
5.22444,150,192,38,794,-11758,0,111,3
5.22599,150,192,38,779,-11760,0,111,3
5.22757,150,192,38,791,-11740,0,111,3
5.22907,150,192,38,791,-11740,0,111,3
5.23065,150,192,38,802,-11739,0,111,3
5.23212,150,192,38,802,-11754,0,111,3
5.23365,150,192,38,798,-11754,0,111,3
5.23522,150,192,38,798,-11757,0,111,3
5.23678,150,192,38,792,-11757,0,111,3
5.2383,150,192,38,791,-11762,0,111,3
5.23987,150,192,38,794,-11756,0,111,3
5.24144,150,192,38,794,-11756,0,111,3
5.36744,150,196,38,1806,-10762,0,112,4
5.36897,150,196,38,1790,-10757,0,112,4
5.37055,150,196,38,1793,-10771,0,112,4
5.37206,150,196,38,1792,-10792,0,112,4
5.37365,150,196,38,1792,-10792,0,112,4
5.37517,150,196,38,1786,-10777,0,112,4
5.37676,150,196,38,1786,-10792,0,112,4
5.37828,150,196,38,1797,-10792,0,112,4
5.37986,150,196,38,1800,-10782,0,112,4
5.38143,150,196,39,1800,-10782,0,112,4
5.38287,150,196,39,1792,-10784,0,112,4
5.38443,150,196,38,1793,-10785,0,112,4
5.38587,150,196,38,1793,-10785,0,112,4
5.38744,150,196,39,1777,-10777,0,112,4
5.3889,150,196,39,1790,-10780,0,112,4
5.39044,150,196,38,1790,-10780,0,112,4
5.51696,150,199,38,2466,-10268,0,113,5
5.51848,150,199,39,2456,-10280,0,113,5
5.51996,150,199,39,2437,-10280,0,113,5
5.52154,150,199,39,2454,-10283,0,113,5
5.52306,150,199,39,2454,-10283,0,113,5
5.52464,150,199,38,2458,-10269,0,113,5
5.52611,150,199,38,2458,-10264,0,113,5
5.52765,150,199,38,2453,-10264,0,113,5
5.52917,150,199,38,2453,-10292,0,113,5
5.53067,150,199,38,2447,-10292,0,113,5
5.53218,150,199,38,2452,-10287,0,113,5
5.53366,150,199,38,2452,-10281,0,113,5
5.53517,150,199,38,2452,-10281,0,113,5
5.53667,150,199,39,2450,-10271,0,113,5
5.53817,150,199,39,2450,-10267,0,113,5
5.53976,150,199,39,2458,-10267,0,113,5
5.54128,150,199,39,2454,-10283,0,113,5
5.66711,150,202,39,3129,-9349,0,114,6
5.66863,150,202,39,3129,-9349,0,114,6
5.67009,150,202,39,3142,-9341,0,114,6
5.67164,150,202,39,3145,-9332,0,114,6
5.67317,150,202,39,3145,-9332,0,114,6
5.67466,150,202,38,3148,-9321,0,114,6
5.67617,150,202,38,3152,-9316,0,114,6
5.67767,150,202,38,3152,-9316,0,114,6
5.67918,150,202,38,3146,-9332,0,114,6
5.68067,150,202,38,3146,-9329,0,114,6
5.68214,150,202,38,3131,-9329,0,114,6
5.68364,150,202,39,3144,-9349,0,114,6
5.68517,150,202,39,3144,-9349,0,114,6
5.68669,150,202,38,3139,-9334,0,114,6
5.68819,150,202,38,3139,-9321,0,114,6
5.68976,150,202,38,3139,-9321,0,114,6
5.81547,150,217,38,5144,-6165,0,115,7
5.81696,150,217,38,5144,-6165,0,115,7
5.81847,150,217,38,5153,-6179,0,115,7
5.81996,150,217,40,5153,-6179,0,115,7
5.82155,150,217,38,5129,-6218,0,115,7
5.82305,150,217,38,5129,-6261,0,115,7
5.82465,150,217,38,5114,-6261,0,115,7
5.82617,150,217,38,5101,-6252,0,115,7
5.82767,150,217,38,5101,-6252,0,115,7
5.82917,150,217,39,5134,-6219,0,115,7
5.83068,150,217,39,5140,-6192,0,115,7
5.83247,150,217,38,5137,-6218,0,115,7
5.83396,150,217,38,5137,-6218,0,115,7
5.83546,150,217,39,5120,-6228,0,115,7
5.83695,150,217,39,5120,-6228,0,115,7
5.83847,150,217,38,5131,-6255,0,115,7
5.96525,150,225,39,5765,-4741,0,116,8
5.96674,150,225,39,5765,-4741,0,116,8
5.96826,150,225,39,5766,-4758,0,116,8
5.96984,150,225,39,5759,-4746,0,116,8
5.97129,150,225,38,5759,-4746,0,116,8
5.97284,150,225,38,5751,-4759,0,116,8
5.97431,150,225,38,5751,-4759,0,116,8
5.97585,150,225,39,5764,-4761,0,116,8
5.97743,150,225,39,5764,-4761,0,116,8
5.97889,150,225,39,5746,-4752,0,116,8
5.98043,150,225,39,5759,-4760,0,116,8
5.98215,150,225,39,5753,-4761,0,116,8
5.98368,150,225,39,5753,-4761,0,116,8
5.98517,150,225,38,5752,-4746,0,116,8
5.98669,150,225,38,5752,-4744,0,116,8
5.98817,150,225,38,5750,-4744,0,116,8
6.11443,150,237,39,6532,-2615,0,117,9
6.11586,150,237,38,6532,-2615,0,117,9
6.11742,150,237,38,6534,-2653,0,117,9
6.11894,150,237,39,6534,-2653,0,117,9
6.12043,150,237,39,6520,-2665,0,117,9
6.12195,150,237,39,6520,-2665,0,117,9
6.12354,150,237,39,6515,-2673,0,117,9
6.12505,150,237,39,6524,-2664,0,117,9
6.12664,150,237,39,6535,-2636,0,117,9
6.12816,150,237,39,6535,-2636,0,117,9
6.12974,150,237,39,6529,-2647,0,117,9
6.13124,150,237,39,6539,-2634,0,117,9
6.13272,150,237,39,6539,-2634,0,117,9
6.13426,150,237,39,6531,-2656,0,117,9
6.13577,150,237,39,6531,-2656,0,117,9
6.13725,150,237,39,6531,-2660,0,117,9
6.13875,150,237,39,6531,-2660,0,117,9
6.26463,150,5,39,7420,1109,0,118,10
6.26608,150,5,39,7420,1109,0,118,10
6.26764,150,6,38,7432,1127,0,118,10
6.26919,150,6,38,7430,1111,0,118,10
6.27075,150,5,38,7430,1111,0,118,10
6.27227,150,5,38,7415,1083,0,118,10
6.27384,150,5,38,7416,1051,0,118,10
6.27543,150,5,38,7416,1051,0,118,10
6.27695,150,5,39,7416,1077,0,118,10
6.27855,150,5,39,7416,1077,0,118,10
6.28007,150,5,39,7421,1105,0,118,10
6.28163,150,6,39,7426,1135,0,118,10
6.28317,150,6,39,7426,1135,0,118,10
6.28477,150,5,40,7411,1099,0,118,10
6.28629,150,5,39,7418,1099,0,118,10
6.28785,150,5,39,7418,1099,0,118,10
6.41274,150,18,39,7803,3797,0,119,11
6.41425,150,18,39,7808,3774,0,119,11
6.41573,150,18,39,7808,3774,0,119,11
6.41725,150,18,39,7811,3800,0,119,11
6.41874,150,18,39,7815,3817,0,119,11
6.42023,150,18,39,7815,3817,0,119,11
6.42166,150,18,39,7820,3817,0,119,11
6.42317,150,18,39,7820,3814,0,119,11
6.42465,150,18,39,7809,3814,0,119,11
6.42617,150,18,39,7810,3781,0,119,11
6.42767,150,18,39,7810,3781,0,119,11
6.42916,150,18,38,7815,3785,0,119,11
6.43067,150,18,39,7820,3807,0,119,11
6.43215,150,18,39,7820,3807,0,119,11
6.43364,150,18,39,7822,3813,0,119,11
6.43516,150,18,39,7820,3805,0,119,11
6.43665,150,18,38,7820,3805,0,119,11
6.56393,150,24,40,7974,5659,0,120,12
6.56543,150,24,40,7974,5659,0,120,12
6.56687,150,24,39,7970,5686,0,120,12
6.56842,150,25,38,7966,5713,0,120,12
6.56995,150,25,38,7966,5713,0,120,12
6.57146,150,24,39,7968,5695,0,120,12
6.57295,150,24,39,7968,5672,0,120,12
6.57445,150,24,39,7968,5662,0,120,12
6.57596,150,24,39,7965,5662,0,120,12
6.57745,150,24,39,7965,5690,0,120,12
6.57894,150,24,39,7982,5690,0,120,12
6.58047,150,24,39,7977,5687,0,120,12
6.58194,150,24,39,7977,5687,0,120,12
6.58344,150,24,39,7982,5678,0,120,12
6.58495,150,24,39,7973,5685,0,120,12
6.58645,150,24,39,7973,5686,0,120,12
6.71203,150,36,39,7747,9714,0,121,13
6.71352,150,36,38,7767,9714,0,121,13
6.71504,150,36,38,7767,9683,0,121,13
6.71653,150,36,39,7741,9683,0,121,13
6.71802,150,36,39,7751,9749,0,121,13
6.71946,150,36,39,7751,9749,0,121,13
6.72094,150,36,39,7742,9795,0,121,13
6.72253,150,36,39,7747,9787,0,121,13
6.72405,150,36,39,7747,9739,0,121,13
6.72563,150,36,39,7747,9739,0,121,13
6.72715,150,36,39,7759,9725,0,121,13
6.72866,150,36,39,7759,9725,0,121,13
6.73014,150,36,40,7753,9733,0,121,13
6.73174,150,36,40,7753,9733,0,121,13
6.73325,150,36,40,7748,9758,0,121,13
6.73475,150,36,40,7739,9772,0,121,13
6.86194,150,41,39,7349,11940,0,122,14
6.86345,150,41,39,7349,11940,0,122,14
6.86494,150,41,39,7349,11944,0,122,14
6.86643,150,41,39,7349,11944,0,122,14
6.86794,150,41,39,7349,11923,0,122,14
6.86945,150,41,39,7360,11921,0,122,14
6.87094,150,41,39,7360,11921,0,122,14
6.87246,150,40,39,7361,11910,0,122,14
6.87394,150,40,39,7349,11921,0,122,14
6.87543,150,41,39,7349,11921,0,122,14
6.87693,150,41,39,7341,11930,0,122,14
6.87841,150,41,39,7341,11930,0,122,14
6.87994,150,41,39,7349,11936,0,122,14
6.88145,150,41,39,7349,11932,0,122,14
6.88292,150,41,39,7355,11932,0,122,14
6.88442,150,41,39,7343,11931,0,122,14
6.88587,150,41,39,7355,11924,0,122,14
7.01117,150,48,39,5774,15339,0,123,15
7.01266,150,48,39,5774,15339,0,123,15
7.01412,150,48,39,5790,15313,0,123,15
7.01561,150,48,39,5790,15313,0,123,15
7.01704,150,48,39,5803,15304,0,123,15
7.01854,150,48,39,5791,15309,0,123,15
7.02003,150,48,39,5791,15309,0,123,15
7.02152,150,48,38,5786,15324,0,123,15
7.02304,150,48,38,5786,15336,0,123,15
7.02454,150,48,40,5782,15336,0,123,15
7.02602,150,48,40,5782,15317,0,123,15
7.02752,150,48,39,5783,15317,0,123,15
7.02896,150,48,39,5793,15318,0,123,15
7.03045,150,48,39,5793,15318,0,123,15
7.03213,150,48,39,5801,15292,0,123,15
7.03367,150,48,39,5797,15300,0,123,15
7.03515,150,48,39,5780,15340,0,123,15
7.16082,150,52,39,4484,16900,0,124,16
7.16242,150,52,40,4484,16900,0,124,16
7.16386,150,52,40,4487,16889,0,124,16
7.16554,150,52,40,4487,16890,0,124,16
7.16704,150,52,40,4499,16890,0,124,16
7.16862,150,52,39,4503,16912,0,124,16
