time,loopdelay,magangle,magtemp,magx,magy,magz,step_count
32.8311,150,94,53,-6070,6211,0,42
32.8326,150,94,53,-6070,6211,0,42
32.8341,150,94,53,-6060,6206,0,42
32.8355,150,94,52,-6054,6267,0,42
32.8369,150,94,52,-6054,6267,0,42
32.8385,150,94,53,-6048,6287,0,42
32.84,150,94,53,-6051,6270,0,42
32.8416,150,94,53,-6051,6270,0,42
32.8432,150,94,53,-6067,6233,0,42
32.8449,150,94,53,-6062,6224,0,42
32.8465,150,94,53,-6062,6224,0,42
32.8481,150,94,53,-6059,6242,0,42
32.8496,150,94,53,-6059,6242,0,42
32.8512,150,94,52,-6052,6267,0,42
32.8526,150,94,52,-6051,6269,0,42
32.8542,150,94,53,-6049,6260,0,42
32.8557,150,94,53,-6049,6260,0,42
32.8573,150,94,53,-6059,6236,0,42
32.8589,150,94,53,-6063,6221,0,42
32.8605,150,94,53,-6063,6221,0,42
32.8621,150,94,53,-6059,6256,0,42
32.8637,150,94,53,-6059,6259,0,42
32.8654,150,94,53,-6051,6259,0,42
32.8669,150,94,53,-6053,6256,0,42
32.8684,150,94,53,-6053,6256,0,42
32.8698,150,94,53,-6049,6244,0,42
32.8714,150,94,53,-6063,6244,0,42
32.873,150,94,53,-6063,6244,0,42
32.8746,150,94,53,-6055,6242,0,42
32.8762,150,94,53,-6044,6245,0,42
32.8779,150,94,53,-6044,6245,0,42
32.8795,150,94,53,-6061,6256,0,42
32.881,150,94,53,-6063,6255,0,42
32.8826,150,94,53,-6063,6225,0,42
32.8841,150,94,53,-6059,6225,0,41
32.8855,150,94,53,-6059,6265,0,41
32.887,150,94,53,-6059,6265,0,41
32.8886,150,93,53,-6047,6441,0,41
32.8901,150,93,53,-6047,6441,0,41
32.8917,150,90,53,-5921,7304,0,41
32.8934,150,85,53,-5471,9000,0,41
32.895,150,85,53,-4722,11156,0,41
32.8964,150,79,53,-4722,11156,0,41
32.8979,150,79,53,-4125,12620,0,41
32.8994,150,76,53,-4125,12591,0,41
32.9009,150,76,53,-4123,12591,0,41
32.9024,150,76,53,-4123,11356,0,41
32.9039,150,79,53,-4667,11356,0,41
