time,loopdelay,magangle,magtemp,magx,magy,magz,step_count
0.308536,0,0,0,0,0,0,0
0.310027,0,0,0,0,0,0,0
0.311537,0,0,0,0,0,0,0
0.313044,0,0,0,0,0,0,0
0.314538,0,0,0,0,0,0,0
0.316037,0,0,0,0,0,0,0
0.317542,0,0,0,0,0,0,0
0.319045,0,0,0,0,0,0,0
0.320538,0,0,0,0,0,0,0
0.322024,0,0,0,0,0,0,0
0.32351,0,0,0,0,0,0,0
0.32497,0,0,0,0,0,0,0
0.326441,0,0,0,0,0,0,0
0.327916,0,0,0,0,0,0,0
0.329359,0,0,0,0,0,0,0
0.330924,0,0,0,0,0,0,0
0.332514,0,0,0,0,0,0,0
0.333961,0,0,0,0,0,0,0
0.33551,0,0,0,0,0,0,0
0.336968,0,0,0,0,0,0,0
0.338509,0,0,0,0,0,0,0
0.340026,0,0,0,0,0,0,0
0.341552,0,0,0,0,0,0,0
0.343028,0,0,0,0,0,0,0
0.344529,0,0,0,0,0,0,0
0.346029,0,0,0,0,0,0,0
0.347532,0,0,0,0,0,0,0
0.34933,0,0,0,0,0,0,0
0.350827,0,0,0,0,0,0,0
0.352325,0,0,0,0,0,0,0
0.353826,0,0,0,0,0,0,0
0.355343,0,0,0,0,0,0,0
0.356849,0,0,0,0,0,0,0
0.358347,0,0,0,0,0,0,0
0.359921,0,0,0,0,0,0,0
0.361368,0,0,0,0,0,0,0
0.362836,0,0,0,0,0,0,0
0.364319,0,0,0,0,0,0,0
0.365818,0,0,0,0,0,0,0
0.367346,0,0,0,0,0,0,0
0.368884,0,0,0,0,0,0,0
0.37029,0,0,0,0,0,0,0
0.37172,0,0,0,0,0,0,0
0.373234,0,0,0,0,0,0,0
0.374767,0,0,0,0,0,0,0
0.376229,0,0,0,0,0,0,0
0.377722,0,0,0,0,0,0,0
0.379244,0,0,0,0,0,0,0
0.380744,0,0,0,0,0,0,0
0.382316,0,0,0,0,0,0,0
0.383819,0,0,0,0,0,0,0
0.385342,0,0,0,0,0,0,0
0.386847,0,0,0,0,0,0,0
0.388325,0,0,0,0,0,0,0
0.389827,0,0,0,0,0,0,0
0.391326,0,0,0,0,0,0,0
0.392824,0,0,0,0,0,0,0
0.39433,0,0,0,0,0,0,0
0.39583,0,0,0,0,0,0,0
0.397329,0,0,0,0,0,0,0
0.398825,0,0,0,0,0,0,0
0.400369,0,0,0,0,0,0,0
0.40191,0,0,0,0,0,0,0
0.403363,0,0,0,0,0,0,0
0.404902,0,0,0,0,0,0,0
0.406334,0,0,0,0,0,0,0
0.407818,0,0,0,0,0,0,0
0.409323,0,0,0,0,0,0,0
0.410742,0,0,0,0,0,0,0
0.412226,0,0,0,0,0,0,0
0.413709,0,0,0,0,0,0,0
0.415129,0,0,0,0,0,0,0
0.416616,0,0,0,0,0,0,0
0.418136,0,0,0,0,0,0,0
0.419652,0,0,0,0,0,0,0
0.421118,0,0,0,0,0,0,0
0.422543,0,0,0,0,0,0,0
0.424029,0,0,0,0,0,0,0
0.425541,0,0,0,0,0,0,0
0.427031,0,0,0,0,0,0,0
0.428541,0,0,0,0,0,0,0
0.430035,0,0,0,0,0,0,0
0.431524,0,0,0,0,0,0,0
0.43304,0,0,0,0,0,0,0
0.434542,0,0,0,0,0,0,0
0.436041,0,0,0,0,0,0,0
0.43762,0,0,0,0,0,0,0
0.439134,0,0,0,0,0,0,0
0.440643,0,0,0,0,0,0,0
0.442124,0,0,0,0,0,0,0
0.443615,0,0,0,0,0,0,0
0.445138,0,0,0,0,0,0,0
0.446725,0,0,0,0,0,0,0
0.448233,0,0,0,0,0,0,0
0.44972,0,0,0,0,0,0,0
0.451245,0,0,0,0,0,0,0
0.452742,0,0,0,0,0,0,0
0.454223,0,0,0,0,0,0,0
0.455759,0,0,0,0,0,0,0
0.457248,0,0,0,0,0,0,0
0.458761,0,0,0,0,0,0,0
0.460231,0,0,0,0,0,0,0
0.461832,0,0,0,0,0,0,0
0.463309,0,0,0,0,0,0,0
0.464752,0,0,0,0,0,0,0
0.466233,0,0,0,0,0,0,0
0.467747,0,0,0,0,0,0,0
0.469265,0,0,0,0,0,0,0
0.47082,0,0,0,0,0,0,0
0.472261,0,0,0,0,0,0,0
0.473815,0,0,0,0,0,0,0
0.475321,0,0,0,0,0,0,0
0.476821,0,0,0,0,0,0,0
0.478331,0,0,0,0,0,0,0
0.479817,0,0,0,0,0,0,0
0.48124,0,0,0,0,0,0,0
0.482702,0,0,0,0,0,0,0
0.484147,0,0,0,0,0,0,0
0.48563,0,0,0,0,0,0,0
0.487134,0,0,0,0,0,0,0
0.48871,0,0,0,0,0,0,0
0.490152,0,0,0,0,0,0,0
0.491619,0,0,0,0,0,0,0
0.493103,0,0,0,0,0,0,0
0.494609,0,0,0,0,0,0,0
0.496116,0,0,0,0,0,0,0
0.497702,0,0,0,0,0,0,0
0.499235,0,0,0,0,0,0,0
0.500726,0,0,0,0,0,0,0
0.502244,0,0,0,0,0,0,0
0.503757,0,0,0,0,0,0,0
0.505225,0,0,0,0,0,0,0
0.506742,0,0,0,0,0,0,0
0.508245,0,0,0,0,0,0,0
0.509742,0,0,0,0,0,0,0
0.511244,0,0,0,0,0,0,0
0.512745,0,0,0,0,0,0,0
0.514242,0,0,0,0,0,0,0
0.515907,0,0,0,0,0,0,0
0.517386,0,0,0,0,0,0,0
0.518905,0,0,0,0,0,0,0
0.520352,0,0,0,0,0,0,0
0.521916,0,0,0,0,0,0,0
0.523437,0,0,0,0,0,0,0
0.524919,0,0,0,0,0,0,0
0.526512,0,0,0,0,0,0,0
0.528035,0,0,0,0,0,0,0
0.529619,0,0,0,0,0,0,0
0.531113,0,0,0,0,0,0,0
0.532534,0,0,0,0,0,0,0
0.534042,0,0,0,0,0,0,0
0.535545,0,0,0,0,0,0,0
0.537032,0,0,0,0,0,0,0
0.53855,0,0,0,0,0,0,0
0.540026,0,0,0,0,0,0,0
0.541625,0,0,0,0,0,0,0
0.543124,0,0,0,0,0,0,0
0.54462,0,0,0,0,0,0,0
0.546133,0,0,0,0,0,0,0
0.547614,0,0,0,0,0,0,0
0.549119,0,0,0,0,0,0,0
0.550623,0,0,0,0,0,0,0
0.552126,0,0,0,0,0,0,0
0.553625,0,0,0,0,0,0,0
0.555135,0,0,0,0,0,0,0
0.556712,0,0,0,0,0,0,0
0.558242,0,0,0,0,0,0,0
0.559759,0,0,0,0,0,0,0
0.56123,0,0,0,0,0,0,0
0.562734,0,0,0,0,0,0,0
0.564248,0,0,0,0,0,0,0
0.565827,0,0,0,0,0,0,0
0.567341,0,0,0,0,0,0,0
0.568843,0,0,0,0,0,0,0
0.570332,0,0,0,0,0,0,0
0.571833,0,0,0,0,0,0,0
0.573334,0,0,0,0,0,0,0
0.574823,0,0,0,0,0,0,0
0.57632,0,0,0,0,0,0,0
0.577815,0,0,0,0,0,0,0
0.579339,0,0,0,0,0,0,0
0.580825,0,0,0,0,0,0,0
0.582319,0,0,0,0,0,0,0
0.583817,0,0,0,0,0,0,0
0.58534,0,0,0,0,0,0,0
0.586842,0,0,0,0,0,0,0
0.588321,0,0,0,0,0,0,0
0.589834,0,0,0,0,0,0,0
0.591326,0,0,0,0,0,0,0
0.592822,0,0,0,0,0,0,0
0.594341,0,0,0,0,0,0,0
0.59585,0,0,0,0,0,0,0
0.597334,0,0,0,0,0,0,0
0.598898,0,0,0,0,0,0,0
0.600367,0,0,0,0,0,0,0
0.601858,0,0,0,0,0,0,0
0.603329,0,0,0,0,0,0,0
0.604839,0,0,0,0,0,0,0
0.606352,0,0,0,0,0,0,0
0.607917,0,0,0,0,0,0,0
0.609234,0,0,0,0,0,0,0
0.610491,0,0,0,0,0,0,0
0.611775,0,0,0,0,0,0,0
0.613041,0,0,0,0,0,0,0
0.614312,0,0,0,0,0,0,0
0.615599,0,0,0,0,0,0,0
0.616873,0,0,0,0,0,0,0
0.618233,0,0,0,0,0,0,0
0.619505,0,0,0,0,0,0,0
0.620774,0,0,0,0,0,0,0
0.622069,0,0,0,0,0,0,0
0.623399,0,0,0,0,0,0,0
0.624686,0,0,0,0,0,0,0
0.625961,0,0,0,0,0,0,0
0.627233,0,0,0,0,0,0,0
0.628522,0,0,0,0,0,0,0
0.629848,0,0,0,0,0,0,0
0.631148,0,0,0,0,0,0,0
0.632397,0,0,0,0,0,0,0
0.633679,0,0,0,0,0,0,0
0.634956,0,0,0,0,0,0,0
0.636247,0,0,0,0,0,0,0
0.637605,0,0,0,0,0,0,0
0.638868,0,0,0,0,0,0,0
0.640222,0,0,0,0,0,0,0
0.641506,0,0,0,0,0,0,0
0.642789,0,0,0,0,0,0,0
0.644063,0,0,0,0,0,0,0
0.645322,0,0,0,0,0,0,0
0.6466,0,0,0,0,0,0,0
0.647863,0,0,0,0,0,0,0
0.649132,0,0,0,0,0,0,0
0.650418,0,0,0,0,0,0,0
0.651689,0,0,0,0,0,0,0
0.652981,0,0,0,0,0,0,0
0.654244,0,0,0,0,0,0,0
0.655602,0,0,0,0,0,0,0
0.656911,0,0,0,0,0,0,0
0.658234,0,0,0,0,0,0,0
0.659512,0,0,0,0,0,0,0
0.660781,0,0,0,0,0,0,0
0.662069,0,0,0,0,0,0,0
0.663384,0,0,0,0,0,0,0
0.664675,0,0,0,0,0,0,0
0.665962,0,0,0,0,0,0,0
0.667246,0,0,0,0,0,0,0
0.668616,0,0,0,0,0,0,0
0.67013,0,0,0,0,0,0,0
0.671716,0,0,0,0,0,0,0
0.673225,0,0,0,0,0,0,0
0.674709,0,0,0,0,0,0,0
0.676194,0,0,0,0,0,0,0
0.677607,0,0,0,0,0,0,0
0.679048,0,0,0,0,0,0,0
0.680535,0,0,0,0,0,0,0
0.682001,0,0,0,0,0,0,0
0.683504,0,0,0,0,0,0,0
0.68496,0,0,0,0,0,0,0
0.686431,0,0,0,0,0,0,0
0.687916,0,0,0,0,0,0,0
0.689345,0,0,0,0,0,0,0
0.690854,0,0,0,0,0,0,0
0.69232,0,0,0,0,0,0,0
0.693819,0,0,0,0,0,0,0
0.695337,0,0,0,0,0,0,0
0.696847,0,0,0,0,0,0,0
0.698326,0,0,0,0,0,0,0
0.699817,0,0,0,0,0,0,0
0.701321,0,0,0,0,0,0,0
0.702819,0,0,0,0,0,0,0
0.704342,0,0,0,0,0,0,0
0.705835,0,0,0,0,0,0,0
0.707325,0,0,0,0,0,0,0
0.708819,0,0,0,0,0,0,0
0.710334,0,0,0,0,0,0,0
0.711841,0,0,0,0,0,0,0
0.713332,0,0,0,0,0,0,0
0.714803,0,0,0,0,0,0,0
0.716326,0,0,0,0,0,0,0
0.717813,0,0,0,0,0,0,0
0.719318,0,0,0,0,0,0,0
0.720818,0,0,0,0,0,0,0
0.72231,0,0,0,0,0,0,0
0.723823,0,0,0,0,0,0,0
0.725324,0,0,0,0,0,0,0
0.726815,0,0,0,0,0,0,0
0.728365,0,0,0,0,0,0,0
0.72994,0,0,0,0,0,0,0
0.731502,0,0,0,0,0,0,0
0.733056,0,0,0,0,0,0,0
0.734634,0,0,0,0,0,0,0
0.736167,0,0,0,0,0,0,0
0.737719,0,0,0,0,0,0,0
0.739297,0,0,0,0,0,0,0
0.740842,0,0,0,0,0,0,0
0.742339,0,0,0,0,0,0,0
0.743916,0,0,0,0,0,0,0
0.745372,0,0,0,0,0,0,0
0.74692,0,0,0,0,0,0,0
0.748499,0,0,0,0,0,0,0
0.750035,0,0,0,0,0,0,0
0.751628,0,0,0,0,0,0,0
0.753135,0,0,0,0,0,0,0
0.754706,0,0,0,0,0,0,0
0.756258,0,0,0,0,0,0,0
0.757759,0,0,0,0,0,0,0
0.759257,0,0,0,0,0,0,0
0.760823,0,0,0,0,0,0,0
0.762364,0,0,0,0,0,0,0
0.763945,0,0,0,0,0,0,0
0.765498,0,0,0,0,0,0,0
0.767032,0,0,0,0,0,0,0
0.768626,0,0,0,0,0,0,0
0.770157,0,0,0,0,0,0,0
0.77172,0,0,0,0,0,0,0
0.773259,0,0,0,0,0,0,0
0.774845,0,0,0,0,0,0,0
0.776364,0,0,0,0,0,0,0
0.777914,0,0,0,0,0,0,0
0.779495,0,0,0,0,0,0,0
0.780965,0,0,0,0,0,0,0
0.782499,0,0,0,0,0,0,0
0.783959,0,0,0,0,0,0,0
0.7855,0,0,0,0,0,0,0
0.787031,0,0,0,0,0,0,0
0.788616,0,0,0,0,0,0,0
0.790129,0,0,0,0,0,0,0
0.791705,0,0,0,0,0,0,0
0.793259,0,0,0,0,0,0,0
0.794757,0,0,0,0,0,0,0
0.796249,0,0,0,0,0,0,0
0.797754,0,0,0,0,0,0,0
0.799245,0,0,0,0,0,0,0
0.800745,0,0,0,0,0,0,0
0.802263,0,0,0,0,0,0,0
0.803838,0,0,0,0,0,0,0
0.805342,0,0,0,0,0,0,0
0.806947,0,0,0,0,0,0,0
0.808505,0,0,0,0,0,0,0
0.810036,0,0,0,0,0,0,0
0.811541,0,0,0,0,0,0,0
0.813035,0,0,0,0,0,0,0
0.814527,0,0,0,0,0,0,0
0.816045,0,0,0,0,0,0,0
0.817629,0,0,0,0,0,0,0
0.819132,0,0,0,0,0,0,0
0.820715,0,0,0,0,0,0,0
0.822264,0,0,0,0,0,0,0
0.823863,0,0,0,0,0,0,0
0.825344,0,0,0,0,0,0,0
0.826923,0,0,0,0,0,0,0
0.828504,0,0,0,0,0,0,0
0.830042,0,0,0,0,0,0,0
0.831611,0,0,0,0,0,0,0
0.833037,0,0,0,0,0,0,0
0.834515,0,0,0,0,0,0,0
0.835957,0,0,0,0,0,0,0
0.837502,0,0,0,0,0,0,0
0.838935,0,0,0,0,0,0,0
0.840497,0,0,0,0,0,0,0
0.841973,0,0,0,0,0,0,0
0.843431,0,0,0,0,0,0,0
0.844904,0,0,0,0,0,0,0
0.846496,0,0,0,0,0,0,0
0.847938,0,0,0,0,0,0,0
0.849499,0,0,0,0,0,0,0
0.850932,0,0,0,0,0,0,0
0.8525,0,0,0,0,0,0,0
0.853941,0,0,0,0,0,0,0
0.855502,0,0,0,0,0,0,0
0.856964,0,0,0,0,0,0,0
0.858419,0,0,0,0,0,0,0
0.859909,0,0,0,0,0,0,0
0.861371,0,0,0,0,0,0,0
0.862821,0,0,0,0,0,0,0
0.864316,0,0,0,0,0,0,0
0.865816,0,0,0,0,0,0,0
0.86732,0,0,0,0,0,0,0
0.868825,0,0,0,0,0,0,0
0.870344,0,0,0,0,0,0,0
0.871914,0,0,0,0,0,0,0
0.873379,0,0,0,0,0,0,0
0.874919,0,0,0,0,0,0,0
0.876503,0,0,0,0,0,0,0
0.877933,0,0,0,0,0,0,0
0.879499,0,0,0,0,0,0,0
0.880942,0,0,0,0,0,0,0
0.88251,0,0,0,0,0,0,0
0.884038,0,0,0,0,0,0,0
0.885542,0,0,0,0,0,0,0
0.887016,0,0,0,0,0,0,0
0.888512,0,0,0,0,0,0,0
0.889934,0,0,0,0,0,0,0
0.891412,0,0,0,0,0,0,0
0.892842,0,0,0,0,0,0,0
0.894317,0,0,0,0,0,0,0
0.895734,0,0,0,0,0,0,0
0.897216,0,0,0,0,0,0,0
0.898699,0,0,0,0,0,0,0
0.900147,0,0,0,0,0,0,0
0.901731,0,0,0,0,0,0,0
0.903221,0,0,0,0,0,0,0
0.9047,0,0,0,0,0,0,0
0.906161,0,0,0,0,0,0,0
0.907712,0,0,0,0,0,0,0
0.909216,0,0,0,0,0,0,0
0.910703,0,0,0,0,0,0,0
0.912129,0,0,0,0,0,0,0
0.913709,0,0,0,0,0,0,0
0.915154,0,0,0,0,0,0,0
0.916635,0,0,0,0,0,0,0
0.91813,0,0,0,0,0,0,0
0.919703,0,0,0,0,0,0,0
0.921167,0,0,0,0,0,0,0
0.922608,0,0,0,0,0,0,0
0.924106,0,0,0,0,0,0,0
0.925606,0,0,0,0,0,0,0
0.927022,0,0,0,0,0,0,0
0.92851,0,0,0,0,0,0,0
0.930013,0,0,0,0,0,0,0
0.931538,0,0,0,0,0,0,0
0.933134,0,0,0,0,0,0,0
0.934707,0,0,0,0,0,0,0
0.936161,0,0,0,0,0,0,0
0.937706,0,0,0,0,0,0,0
0.939241,0,0,0,0,0,0,0
0.940752,0,0,0,0,0,0,0
0.942225,0,0,0,0,0,0,0
0.943741,0,0,0,0,0,0,0
0.945222,0,0,0,0,0,0,0
0.946748,0,0,0,0,0,0,0
0.948217,0,0,0,0,0,0,0
0.949716,0,0,0,0,0,0,0
0.951237,0,0,0,0,0,0,0
0.952749,0,0,0,0,0,0,0
0.954251,0,0,0,0,0,0,0
0.95574,0,0,0,0,0,0,0
0.957235,0,0,0,0,0,0,0
0.958754,0,0,0,0,0,0,0
0.960222,0,0,0,0,0,0,0
0.961735,0,0,0,0,0,0,0
0.963212,0,0,0,0,0,0,0
0.964699,0,0,0,0,0,0,0
0.966132,0,0,0,0,0,0,0
0.967713,0,0,0,0,0,0,0
0.969156,0,0,0,0,0,0,0
0.970702,0,0,0,0,0,0,0
0.972139,0,0,0,0,0,0,0
0.973636,0,0,0,0,0,0,0
0.975127,0,0,0,0,0,0,0
0.97664,0,0,0,0,0,0,0
0.978124,0,0,0,0,0,0,0
0.979605,0,0,0,0,0,0,0
0.981113,0,0,0,0,0,0,0
0.982615,0,0,0,0,0,0,0
0.984091,0,0,0,0,0,0,0
0.98554,0,0,0,0,0,0,0
0.987012,0,0,0,0,0,0,0
0.988501,0,0,0,0,0,0,0
0.989925,0,0,0,0,0,0,0
0.991499,0,0,0,0,0,0,0
0.993024,0,0,0,0,0,0,0
0.994505,0,0,0,0,0,0,0
0.996031,0,0,0,0,0,0,0
0.99753,0,0,0,0,0,0,0
0.998994,0,0,0,0,0,0,0
1.0005,0,0,0,0,0,0,0
1.00194,0,0,0,0,0,0,0
1.00343,0,0,0,0,0,0,0
1.0049,0,0,0,0,0,0,0
1.00636,0,0,0,0,0,0,0
1.00782,0,0,0,0,0,0,0
1.0093,0,0,0,0,0,0,0
1.01072,0,0,0,0,0,0,0
1.01217,0,0,0,0,0,0,0
1.0137,0,0,0,0,0,0,0
1.01535,0,0,0,0,0,0,0
1.01683,0,0,0,0,0,0,0
1.01833,0,0,0,0,0,0,0
1.01983,0,0,0,0,0,0,0
1.02133,0,0,0,0,0,0,0
1.02292,0,0,0,0,0,0,0
1.0245,0,0,0,0,0,0,0
1.02603,0,0,0,0,0,0,0
1.02754,0,0,0,0,0,0,0
1.02902,0,0,0,0,0,0,0
1.0305,0,0,0,0,0,0,0
1.03212,0,0,0,0,0,0,0
1.03361,0,0,0,0,0,0,0
1.03503,0,0,0,0,0,0,0
1.03653,0,0,0,0,0,0,0
1.03801,0,0,0,0,0,0,0
1.0395,0,0,0,0,0,0,0
1.04103,0,0,0,0,0,0,0
1.04252,0,0,0,0,0,0,0
1.04403,0,0,0,0,0,0,0
1.04561,0,0,0,0,0,0,0
1.04712,0,0,0,0,0,0,0
1.04861,0,0,0,0,0,0,0
1.05011,0,0,0,0,0,0,0
1.05161,0,0,0,0,0,0,0
1.05313,0,0,0,0,0,0,0
1.05463,0,0,0,0,0,0,0
1.05613,0,0,0,0,0,0,0
1.0577,0,0,0,0,0,0,0
1.05916,0,0,0,0,0,0,0
1.0607,0,0,0,0,0,0,0
1.06215,0,0,0,0,0,0,0
1.06372,0,0,0,0,0,0,0
1.06514,0,0,0,0,0,0,0
1.0667,0,0,0,0,0,0,0
1.06822,0,0,0,0,0,0,0
1.06971,0,0,0,0,0,0,0
1.07123,0,0,0,0,0,0,0
1.07281,0,0,0,0,0,0,0
1.07432,0,0,0,0,0,0,0
1.07581,0,0,0,0,0,0,0
1.07732,0,0,0,0,0,0,0
1.07881,0,0,0,0,0,0,0
1.08032,0,0,0,0,0,0,0
1.08182,0,0,0,0,0,0,0
1.08331,0,0,0,0,0,0,0
