time,loopdelay,magangle,magtemp,magx,magy,magz,step_count,step_mod6
0.675695,150,330.0,31,799,-11780,0,45,9
0.677252,150,330.0,32,790,-11777,0,45,9
0.678762,150,330.0,32,795,-11787,0,45,9
0.680271,150,330.0,32,795,-11787,0,45,9
0.681809,150,330.0,32,805,-11768,0,45,9
0.683474,150,330.0,32,808,-11785,0,45,9
0.685035,150,330.0,32,808,-11785,0,45,9
0.810345,150,340.0,31,1789,-10815,0,46,10
0.81186,150,340.0,32,1794,-10822,0,46,10
0.813428,150,340.0,32,1794,-10822,0,46,10
0.814961,150,340.0,32,1778,-10827,0,46,10
0.816554,150,340.0,32,1780,-10829,0,46,10
0.818057,150,340.0,32,1780,-10829,0,46,10
0.81957,150,340.0,31,1780,-10820,0,46,10
0.821089,150,340.0,31,1799,-10824,0,46,10
0.822685,150,340.0,31,1799,-10824,0,46,10
0.82424,150,340.0,32,1787,-10825,0,46,10
0.825814,150,340.0,32,1787,-10822,0,46,10
0.827391,150,340.0,31,1782,-10822,0,46,10
0.828863,150,340.0,32,1784,-10821,0,46,10
0.830427,150,340.0,32,1784,-10821,0,46,10
0.831892,150,340.0,32,1778,-10827,0,46,10
0.833472,150,340.0,32,1791,-10819,0,46,10
0.960482,150,350.0,32,2449,-10364,0,47,11
0.962087,150,350.0,32,2430,-10364,0,47,11
0.963641,150,350.0,32,2431,-10355,0,47,11
0.965346,150,350.0,32,2431,-10355,0,47,11
0.966866,150,350.0,32,2442,-10348,0,47,11
0.968429,150,350.0,32,2442,-10339,0,47,11
0.969879,150,350.0,31,2445,-10339,0,47,11
0.971437,150,350.0,31,2446,-10339,0,47,11
0.973074,150,350.0,31,2439,-10362,0,47,11
0.974866,150,350.0,31,2439,-10362,0,47,11
0.976613,150,350.0,32,2433,-10361,0,47,11
0.97836,150,349.445,32,2426,-10355,0,47,11
0.979905,150,349.445,32,2426,-10355,0,47,11
0.981455,150,350.0,31,2447,-10344,0,47,11
0.983039,150,350.0,32,2443,-10349,0,47,11
0.984726,150,350.0,32,2443,-10349,0,47,11
1.10875,150,360.0,32,3149,-9370,0,48,12
1.10998,150,360.0,32,3149,-9387,0,48,12
1.11123,150,360.0,32,3131,-9387,0,48,12
1.11248,150,360.0,32,3131,-9387,0,48,12
1.11374,150,360.0,32,3146,-9379,0,48,12
1.11532,150,360.0,32,3173,-9352,0,48,12
1.1167,150,360.0,31,3173,-9352,0,48,12
1.11808,150,360.0,31,3163,-9344,0,48,12
1.11955,150,360.0,32,3163,-9344,0,48,12
1.12094,150,360.0,32,3156,-9378,0,48,12
1.12234,150,360.0,32,3156,-9378,0,48,12
1.12373,150,360.0,32,3151,-9360,0,48,12
1.12508,150,360.0,32,3156,-9387,0,48,12
1.12653,150,360.0,32,3156,-9387,0,48,12
1.12792,150,360.0,32,3157,-9367,0,48,12
1.12925,150,360.0,32,3157,-9367,0,48,12
1.13059,150,360.0,32,3171,-9342,0,48,12
1.13196,150,360.0,32,3171,-9362,0,48,12
1.25854,150,9.99983,32,5161,-6223,0,49,13
1.25987,150,9.99983,32,5161,-6223,0,49,13
1.26113,150,10.1139,32,5161,-6193,0,49,13
1.26244,150,10.1139,32,5161,-6193,0,49,13
1.26376,150,9.99983,32,5152,-6215,0,49,13
1.2652,150,9.99983,32,5123,-6272,0,49,13
1.26652,150,9.99983,32,5123,-6272,0,49,13
1.26785,150,9.99983,32,5119,-6294,0,49,13
1.26912,150,9.99983,31,5119,-6294,0,49,13
1.27042,150,9.99983,32,5132,-6263,0,49,13
1.27178,150,9.99983,32,5132,-6263,0,49,13
1.27322,150,9.99983,32,5159,-6225,0,49,13
1.27462,150,9.99983,32,5159,-6205,0,49,13
1.27603,150,9.99983,32,5150,-6205,0,49,13
1.27741,150,9.99983,32,5150,-6205,0,49,13
1.27877,150,9.99983,32,5142,-6241,0,49,13
1.28011,150,9.99983,32,5131,-6257,0,49,13
1.2814,150,9.99983,32,5131,-6257,0,49,13
1.40923,150,19.8862,32,5740,-4767,0,50,14
1.41081,150,19.8862,33,5749,-4743,0,50,14
1.41233,150,20.0002,33,5749,-4753,0,50,14
1.41383,150,19.8862,32,5738,-4753,0,50,14
1.41535,150,19.8862,32,5738,-4746,0,50,14
1.41695,150,20.0002,32,5737,-4746,0,50,14
1.4186,150,20.0002,32,5743,-4752,0,50,14
1.42012,150,20.0002,32,5748,-4758,0,50,14
1.42172,150,20.0002,32,5748,-4758,0,50,14
1.42335,150,20.0002,32,5750,-4751,0,50,14
1.42493,150,20.0002,32,5744,-4745,0,50,14
1.42656,150,20.0002,32,5744,-4745,0,50,14
1.42813,150,20.0002,32,5748,-4744,0,50,14
1.42964,150,20.0002,32,5754,-4765,0,50,14
1.43114,150,20.0002,32,5754,-4765,0,50,14
1.43269,150,20.0002,32,5752,-4756,0,50,14
1.5587,150,30.0001,32,6553,-2674,0,51,15
1.56028,150,30.0001,32,6556,-2698,0,51,15
1.56186,150,29.9027,32,6556,-2735,0,51,15
1.56343,150,29.709,32,6539,-2735,0,51,15
1.56532,150,29.709,32,6548,-2719,0,51,15
1.56685,150,29.8058,32,6548,-2731,0,51,15
1.5684,150,29.8058,32,6551,-2731,0,51,15
1.56967,150,29.8058,32,6551,-2731,0,51,15
1.57094,150,29.9027,32,6561,-2695,0,51,15
1.57221,150,29.9027,32,6559,-2680,0,51,15
1.5735,150,30.0001,32,6559,-2680,0,51,15
1.57476,150,29.9027,32,6552,-2698,0,51,15
1.57604,150,29.9027,32,6552,-2698,0,51,15
1.57731,150,29.9027,32,6548,-2705,0,51,15
1.57857,150,29.9027,32,6548,-2705,0,51,15
1.57985,150,29.8058,32,6544,-2714,0,51,15
1.58138,150,29.8058,32,6544,-2714,0,51,15
1.70706,150,39.9999,32,7432,1093,0,52,16
1.7087,150,40.1248,32,7439,1134,0,52,16
1.71025,150,40.2503,32,7450,1176,0,52,16
1.71177,150,40.2503,32,7449,1178,0,52,16
1.71333,150,40.2503,32,7449,1178,0,52,16
1.71481,150,40.2503,32,7441,1151,0,52,16
1.71635,150,40.1248,32,7441,1151,0,52,16
1.71791,150,39.9999,32,7445,1128,0,52,16
1.71946,150,39.9999,32,7445,1109,0,52,16
1.72105,150,39.9999,32,7432,1109,0,52,16
1.72272,150,39.9999,32,7441,1132,0,52,16
1.72437,150,40.1248,32,7436,1156,0,52,16
1.72594,150,40.1248,32,7436,1156,0,52,16
1.72756,150,40.2503,32,7440,1163,0,52,16
1.72905,150,40.1248,32,7435,1133,0,52,16
1.73054,150,40.1248,32,7435,1133,0,52,16
1.85783,150,49.9997,32,7828,3787,0,53,17
1.85956,150,49.9997,32,7834,3788,0,53,17
1.86111,150,49.9997,32,7834,3797,0,53,17
1.86265,150,49.9997,32,7829,3797,0,53,17
1.86414,150,49.9997,32,7829,3812,0,53,17
1.86568,150,49.9997,32,7833,3812,0,53,17
1.86723,150,49.9997,32,7831,3802,0,53,17
1.86885,150,49.9997,32,7831,3802,0,53,17
1.87048,150,49.9997,32,7822,3800,0,53,17
1.87204,150,49.9997,33,7828,3795,0,53,17
1.87367,150,49.9997,33,7828,3795,0,53,17
1.87525,150,49.9997,32,7830,3798,0,53,17
1.87682,150,49.9997,32,7825,3773,0,53,17
1.87836,150,49.9997,32,7829,3802,0,53,17
1.87984,150,49.9997,32,7829,3802,0,53,17
1.88155,150,49.9997,32,7821,3798,0,53,17
2.00697,150,60.0001,32,8001,5682,0,54,18
2.00856,150,60.0001,32,8001,5682,0,54,18
2.01012,150,60.0001,32,8016,5718,0,54,18
2.01173,150,60.0001,32,8016,5700,0,54,18
2.01339,150,60.0001,32,8004,5700,0,54,18
2.01515,150,60.0001,32,8006,5699,0,54,18
2.01681,150,60.0001,32,8011,5678,0,54,18
2.01848,150,60.0001,32,8011,5678,0,54,18
2.02023,150,60.0001,32,8001,5681,0,54,18
2.02192,150,60.0001,32,8008,5697,0,54,18
2.0236,150,60.0001,32,8008,5697,0,54,18
2.02535,150,60.0001,32,8000,5722,0,54,18
2.02711,150,60.0001,32,8003,5705,0,54,18
2.02868,150,60.0001,32,8003,5684,0,54,18
2.03021,150,60.0001,32,7999,5684,0,54,18
2.1578,150,70.0,32,7794,9758,0,55,19
2.15922,150,70.0,32,7789,9738,0,55,19
2.16061,150,70.0,32,7789,9738,0,55,19
2.16196,150,70.0,32,7772,9783,0,55,19
2.16352,150,70.0,32,7772,9841,0,55,19
2.16496,150,70.0,32,7772,9841,0,55,19
2.16657,150,70.0,32,7779,9849,0,55,19
2.1681,150,70.0,32,7779,9849,0,55,19
2.16969,150,70.0,32,7779,9804,0,55,19
2.17125,150,70.0,32,7783,9767,0,55,19
2.17289,150,70.0,32,7783,9767,0,55,19
2.17447,150,70.0,32,7776,9777,0,55,19
2.17605,150,70.0,32,7774,9790,0,55,19
2.17767,150,70.0,32,7774,9790,0,55,19
2.17925,150,70.0,32,7767,9834,0,55,19
2.18071,150,70.0,32,7778,9812,0,55,19
2.30669,150,79.7729,32,7400,11911,0,56,20
2.30826,150,79.7729,32,7404,11928,0,56,20
2.30985,150,79.9998,32,7404,11928,0,56,20
2.31143,150,79.9998,32,7410,11949,0,56,20
2.31296,150,79.9998,32,7410,11929,0,56,20
2.31441,150,79.9998,32,7409,11929,0,56,20
2.31596,150,79.9998,32,7409,11920,0,56,20
2.31755,150,79.9998,32,7400,11920,0,56,20
2.31922,150,79.7729,32,7404,11910,0,56,20
2.32079,150,79.7729,32,7409,11925,0,56,20
2.32235,150,79.7729,32,7409,11925,0,56,20
2.32395,150,79.9998,33,7400,11929,0,56,20
2.32557,150,79.9998,32,7390,11926,0,56,20
2.32713,150,79.9998,32,7390,11926,0,56,20
2.32866,150,79.9998,33,7404,11924,0,56,20
2.33021,150,79.9998,33,7414,11907,0,56,20
2.45552,150,90.0002,32,5798,15414,0,57,21
2.45704,150,90.0002,32,5791,15414,0,57,21
2.45855,150,90.0002,33,5804,15378,0,57,21
2.46,150,90.0002,33,5804,15378,0,57,21
2.46144,150,90.0002,33,5822,15353,0,57,21
2.46294,150,90.0002,32,5816,15348,0,57,21
2.46441,150,90.0002,32,5816,15348,0,57,21
2.46595,150,90.0002,32,5796,15400,0,57,21
2.46744,150,90.0002,32,5796,15391,0,57,21
2.46894,150,90.0002,32,5796,15391,0,57,21
2.4704,150,90.0002,32,5796,15375,0,57,21
2.47181,150,90.0002,32,5811,15375,0,57,21
2.47326,150,90.0002,32,5820,15372,0,57,21
2.47471,150,90.0002,32,5815,15363,0,57,21
2.47612,150,90.0002,32,5815,15363,0,57,21
2.47759,150,90.0002,32,5815,15361,0,57,21
2.47905,150,90.0002,32,5819,15361,0,57,21
2.606,150,100.0,32,4485,16962,0,58,22
2.60738,150,100.0,32,4485,16962,0,58,22
2.60878,150,100.0,33,4507,16959,0,58,22
2.6102,150,100.0,33,4507,16931,0,58,22
2.61169,150,100.0,33,4510,16931,0,58,22
2.61307,150,100.0,32,4507,16934,0,58,22
2.61437,150,100.0,32,4507,16934,0,58,22
2.61583,150,100.0,32,4498,16948,0,58,22
2.61745,150,100.0,32,4489,16956,0,58,22
2.61898,150,100.0,32,4489,16956,0,58,22
2.62055,150,100.0,33,4497,16961,0,58,22
2.62211,150,100.0,33,4497,16973,0,58,22
2.62371,150,100.0,33,4501,16973,0,58,22
2.62534,150,100.0,32,4504,16940,0,58,22
2.62692,150,100.0,32,4504,16940,0,58,22
2.62853,150,100.0,32,4521,16951,0,58,22
2.75522,150,110.0,33,3635,17336,0,59,23
2.75679,150,110.0,33,3635,17336,0,59,23
2.75835,150,110.0,32,3646,17349,0,59,23
2.75999,150,110.0,32,3641,17344,0,59,23
2.76154,150,110.0,32,3641,17344,0,59,23
2.76309,150,110.0,33,3627,17361,0,59,23
2.76452,150,110.0,33,3627,17361,0,59,23
2.76608,150,110.0,32,3633,17352,0,59,23
2.76768,150,110.0,32,3630,17346,0,59,23
2.76932,150,110.0,32,3630,17346,0,59,23
2.77095,150,110.0,33,3641,17358,0,59,23
2.77255,150,110.0,33,3637,17342,0,59,23
2.77412,150,110.0,33,3637,17342,0,59,23
2.77573,150,110.0,32,3635,17354,0,59,23
2.77734,150,110.0,32,3641,17368,0,59,23
2.77887,150,110.0,32,3636,17345,0,59,23
2.90368,150,120.0,32,2672,17873,0,60,24
2.90524,150,120.0,33,2694,17868,0,60,24
2.90681,150,120.0,33,2694,17868,0,60,24
2.90843,150,120.0,33,2698,17863,0,60,24
2.91,150,120.0,33,2682,17865,0,60,24
2.91155,150,120.0,33,2682,17865,0,60,24
2.91307,150,120.0,33,2669,17882,0,60,24
2.91471,150,120.0,33,2664,17889,0,60,24
2.91634,150,120.0,33,2664,17865,0,60,24
2.91795,150,120.0,33,2665,17865,0,60,24
2.91957,150,120.0,33,2690,17859,0,60,24
2.92121,150,120.0,33,2690,17859,0,60,24
2.92276,150,120.0,33,2685,17862,0,60,24
2.92435,150,120.0,33,2685,17864,0,60,24
2.92592,150,120.0,33,2677,17864,0,60,24
2.92747,150,120.0,33,2665,17869,0,60,24
3.05455,150,130.0,32,-277,17169,0,61,25
3.05607,150,130.0,32,-277,17169,0,61,25
3.05762,150,130.0,33,-235,17213,0,61,25
3.05921,150,130.0,33,-206,17210,0,61,25
3.06077,150,130.0,33,-206,17210,0,61,25
3.06231,150,130.0,33,-223,17211,0,61,25
3.06378,150,130.0,33,-223,17211,0,61,25
3.06524,150,130.0,33,-259,17181,0,61,25
3.06678,150,130.0,33,-259,17181,0,61,25
3.06833,150,130.0,33,-273,17171,0,61,25
3.0699,150,130.0,33,-271,17185,0,61,25
3.07148,150,130.0,33,-234,17206,0,61,25
3.07309,150,130.0,33,-234,17206,0,61,25
3.07464,150,130.0,33,-219,17196,0,61,25
3.07624,150,130.0,33,-244,17201,0,61,25
3.07789,150,130.0,32,-244,17201,0,61,25
3.20369,150,139.334,33,-1221,16693,0,62,26
3.20545,150,139.334,33,-1235,16697,0,62,26
3.2071,150,139.334,33,-1245,16683,0,62,26
3.20885,150,140.0,33,-1245,16691,0,62,26
3.21057,150,140.0,33,-1242,16691,0,62,26
3.21232,150,140.0,33,-1239,16696,0,62,26
3.21381,150,139.334,33,-1227,16698,0,62,26
3.21535,150,139.334,33,-1227,16698,0,62,26
3.21707,150,139.334,33,-1230,16686,0,62,26
3.21883,150,139.334,33,-1230,16687,0,62,26
3.22056,150,140.0,33,-1245,16684,0,62,26
3.22207,150,139.334,33,-1225,16684,0,62,26
3.22361,150,139.334,33,-1225,16702,0,62,26
3.22518,150,139.334,33,-1238,16702,0,62,26
3.22665,150,140.0,33,-1243,16699,0,62,26
3.35421,150,150.0,33,-2682,14969,0,63,27
3.35578,150,150.0,32,-2682,14969,0,63,27
3.35737,150,150.0,32,-2676,14972,0,63,27
3.35898,150,150.0,33,-2659,15000,0,63,27
3.36057,150,150.0,33,-2659,15000,0,63,27
3.36206,150,150.0,33,-2651,14999,0,63,27
3.36357,150,150.0,33,-2663,14995,0,63,27
3.365,150,150.0,33,-2663,14995,0,63,27
3.36658,150,150.0,32,-2669,14983,0,63,27
3.36823,150,150.0,32,-2669,14976,0,63,27
3.36979,150,150.0,32,-2677,14976,0,63,27
3.37143,150,150.0,32,-2679,14982,0,63,27
3.37299,150,150.0,33,-2679,14982,0,63,27
3.37458,150,150.0,33,-2665,14971,0,63,27
3.3761,150,150.0,32,-2663,14991,0,63,27
3.37752,150,150.0,32,-2663,14991,0,63,27
3.50341,150,160.0,33,-4259,12690,0,64,28
3.505,150,160.0,33,-4295,12637,0,64,28
3.50658,150,160.0,33,-4283,12627,0,64,28
3.50821,150,160.0,33,-4283,12627,0,64,28
3.50977,150,160.0,33,-4270,12656,0,64,28
3.51132,150,160.0,33,-4265,12680,0,64,28
3.51284,150,160.0,33,-4265,12686,0,64,28
3.51431,150,160.0,33,-4257,12686,0,64,28
3.51585,150,160.0,33,-4257,12666,0,64,28
3.51746,150,160.0,33,-4270,12666,0,64,28
3.51904,150,160.0,33,-4285,12632,0,64,28
3.52067,150,160.0,33,-4285,12640,0,64,28
3.52224,150,160.0,33,-4275,12640,0,64,28
3.52388,150,160.0,33,-4275,12671,0,64,28
3.52545,150,160.0,33,-4275,12671,0,64,28
3.52695,150,160.0,33,-4272,12687,0,64,28
3.65297,150,170.0,33,-5233,10079,0,65,29
3.65452,150,170.0,33,-5239,10084,0,65,29
3.65606,150,170.0,32,-5245,10066,0,65,29
3.65766,150,170.0,32,-5245,10066,0,65,29
3.65925,150,170.0,33,-5240,10062,0,65,29
3.66087,150,170.0,33,-5226,10081,0,65,29
3.66241,150,170.0,33,-5226,10081,0,65,29
3.66393,150,170.0,33,-5225,10081,0,65,29
3.66545,150,170.0,33,-5229,10088,0,65,29
3.66699,150,170.0,33,-5229,10088,0,65,29
3.66858,150,170.0,33,-5234,10075,0,65,29
3.6702,150,170.0,33,-5234,10075,0,65,29
3.67174,150,170.0,32,-5244,10071,0,65,29
3.67332,150,170.0,33,-5242,10073,0,65,29
3.67499,150,170.0,33,-5242,10073,0,65,29
3.80144,150,180.0,33,-5672,8793,0,66,30
3.80307,150,180.0,33,-5672,8789,0,66,30
3.80461,150,180.0,33,-5669,8789,0,66,30
3.80619,150,180.0,33,-5688,8757,0,66,30
3.80763,150,180.0,33,-5688,8757,0,66,30
3.80919,150,180.0,33,-5673,8760,0,66,30
3.81072,150,180.0,33,-5672,8786,0,66,30
3.81223,150,180.0,33,-5672,8786,0,66,30
3.8137,150,180.0,33,-5677,8780,0,66,30
3.81529,150,180.0,33,-5668,8791,0,66,30
3.81682,150,180.0,33,-5668,8791,0,66,30
3.81841,150,180.0,33,-5680,8784,0,66,30
3.81997,150,180.0,33,-5680,8764,0,66,30
3.82155,150,180.0,33,-5677,8764,0,66,30
3.82307,150,180.0,33,-5670,8786,0,66,30
3.82463,150,180.0,33,-5670,8786,0,66,30
3.82621,150,180.0,33,-5677,8776,0,66,30
3.95085,150,190.0,33,-6404,4701,0,67,31
3.95243,150,190.0,33,-6404,4701,0,67,31
3.95396,150,189.865,33,-6391,4746,0,67,31
3.95553,150,189.865,33,-6391,4743,0,67,31
3.95712,150,189.865,33,-6384,4743,0,67,31
3.95876,150,190.0,33,-6397,4700,0,67,31
3.96031,150,190.0,33,-6403,4658,0,67,31
3.96183,150,190.0,33,-6403,4658,0,67,31
3.96333,150,190.0,33,-6395,4685,0,67,31
3.96482,150,190.0,33,-6401,4692,0,67,31
3.9663,150,190.0,33,-6401,4692,0,67,31
3.96781,150,190.0,34,-6387,4735,0,67,31
3.96939,150,190.0,34,-6387,4719,0,67,31
3.97084,150,190.0,33,-6388,4719,0,67,31
3.97238,150,190.0,33,-6388,4682,0,67,31
3.97383,150,190.0,33,-6402,4682,0,67,31
3.97533,150,190.0,33,-6399,4661,0,67,31
4.10166,150,199.559,33,-6535,3059,0,68,32
4.10322,150,199.853,34,-6536,2999,0,68,32
4.10481,150,199.853,34,-6536,2999,0,68,32
4.10641,150,199.706,33,-6529,3032,0,68,32
4.10797,150,199.706,34,-6536,3025,0,68,32
4.10952,150,199.706,34,-6536,3025,0,68,32
4.11105,150,199.412,33,-6527,3061,0,68,32
4.11263,150,199.706,33,-6538,3033,0,68,32
4.11418,150,199.706,33,-6514,3039,0,68,32
4.11565,150,199.559,33,-6514,3039,0,68,32
4.11732,150,199.559,33,-6538,3044,0,68,32
4.11889,150,199.559,33,-6538,3044,0,68,32
4.12041,150,199.706,33,-6529,3030,0,68,32
4.12197,150,199.706,33,-6529,3024,0,68,32
4.12356,150,199.706,33,-6527,3024,0,68,32
4.12512,150,199.706,33,-6530,3035,0,68,32
4.24991,150,210.0,33,-6642,-1185,0,69,33
4.25168,150,210.0,33,-6642,-1178,0,69,33
4.25332,150,210.0,33,-6636,-1178,0,69,33
4.25503,150,210.0,33,-6638,-1158,0,69,33
4.25665,150,210.0,33,-6638,-1141,0,69,33
4.25833,150,210.0,33,-6639,-1141,0,69,33
4.26005,150,210.0,33,-6625,-1145,0,69,33
4.26174,150,210.0,33,-6633,-1166,0,69,33
4.26339,150,210.0,33,-6633,-1166,0,69,33
4.26496,150,210.0,32,-6647,-1180,0,69,33
4.26663,150,210.0,32,-6647,-1170,0,69,33
4.26832,150,210.0,32,-6635,-1170,0,69,33
4.27007,150,210.0,33,-6643,-1147,0,69,33
4.27175,150,210.0,33,-6623,-1153,0,69,33
4.27345,150,210.0,34,-6623,-1153,0,69,33
4.40041,150,220.172,33,-6512,-3154,0,70,34
4.40198,150,220.172,33,-6512,-3154,0,70,34
4.40354,150,220.172,33,-6522,-3139,0,70,34
4.40504,150,220.172,33,-6524,-3141,0,70,34
4.40665,150,220.172,33,-6523,-3125,0,70,34
4.4083,150,220.0,33,-6523,-3125,0,70,34
4.40983,150,220.172,33,-6520,-3142,0,70,34
4.41143,150,220.172,33,-6525,-3146,0,70,34
4.41295,150,220.172,33,-6525,-3146,0,70,34
4.41436,150,220.172,33,-6537,-3160,0,70,34
4.41583,150,220.172,33,-6537,-3160,0,70,34
4.41744,150,220.345,33,-6519,-3159,0,70,34
4.41908,150,220.345,33,-6519,-3142,0,70,34
4.42065,150,220.172,33,-6527,-3142,0,70,34
4.42224,150,220.0,33,-6528,-3132,0,70,34
4.42373,150,220.0,33,-6517,-3125,0,70,34
4.55032,150,230.0,33,-6338,-4562,0,71,35
4.55183,150,230.0,33,-6351,-4537,0,71,35
4.55335,150,230.0,33,-6351,-4537,0,71,35
4.55497,150,230.0,33,-6349,-4536,0,71,35
4.55656,150,230.0,33,-6349,-4536,0,71,35
4.55819,150,230.0,33,-6354,-4550,0,71,35
4.55979,150,230.0,33,-6348,-4553,0,71,35
4.56131,150,230.0,33,-6344,-4567,0,71,35
4.56284,150,230.0,33,-6344,-4567,0,71,35
4.56429,150,230.0,33,-6339,-4546,0,71,35
4.56581,150,230.0,33,-6341,-4544,0,71,35
4.56738,150,230.0,33,-6341,-4544,0,71,35
4.56885,150,230.0,33,-6351,-4548,0,71,35
4.57039,150,230.0,34,-6351,-4548,0,71,35
4.57184,150,230.0,34,-6342,-4556,0,71,35
4.57342,150,230.0,34,-6342,-4556,0,71,35
4.69855,150,240.0,33,-6136,-5523,0,72,0
4.70008,150,240.0,33,-6136,-5523,0,72,0
4.70174,150,240.0,33,-6148,-5539,0,72,0
4.70332,150,240.0,33,-6148,-5549,0,72,0
4.70481,150,240.0,34,-6136,-5549,0,72,0
4.70645,150,240.0,34,-6136,-5557,0,72,0
4.70808,150,240.0,33,-6138,-5557,0,72,0
4.70964,150,240.0,33,-6130,-5538,0,72,0
4.71129,150,240.0,33,-6130,-5512,0,72,0
4.71281,150,240.0,33,-6145,-5512,0,72,0
4.71436,150,240.0,33,-6142,-5524,0,72,0
4.71582,150,240.0,33,-6144,-5541,0,72,0
4.71741,150,240.0,33,-6144,-5541,0,72,0
4.71897,150,240.0,33,-6135,-5554,0,72,0
4.7205,150,240.0,33,-6148,-5550,0,72,0
4.72206,150,240.0,34,-6148,-5550,0,72,0
4.84907,150,250.0,33,-5298,-8727,0,73,1
4.85065,150,250.0,34,-5298,-8727,0,73,1
4.85221,150,250.0,34,-5298,-8699,0,73,1
4.85386,150,250.0,33,-5301,-8674,0,73,1
4.85543,150,250.0,33,-5301,-8674,0,73,1
4.85703,150,250.0,34,-5317,-8646,0,73,1
4.85863,150,250.0,33,-5321,-8670,0,73,1
4.86021,150,250.0,33,-5321,-8670,0,73,1
4.86181,150,250.0,33,-5306,-8695,0,73,1
4.86337,150,250.0,34,-5309,-8710,0,73,1
4.86484,150,250.0,34,-5309,-8710,0,73,1
4.86639,150,250.0,33,-5313,-8691,0,73,1
4.86802,150,250.0,33,-5316,-8672,0,73,1
4.86959,150,250.0,33,-5316,-8672,0,73,1
4.87098,150,250.0,34,-5313,-8663,0,73,1
4.87258,150,250.0,34,-5313,-8663,0,73,1
4.99757,150,259.444,34,-4974,-9279,0,74,2
4.99901,150,260.0,34,-4975,-9301,0,74,2
5.0005,150,260.0,34,-4975,-9302,0,74,2
5.00227,150,260.0,34,-4972,-9302,0,74,2
5.00388,150,260.0,34,-4969,-9306,0,74,2
5.00537,150,260.0,34,-4969,-9290,0,74,2
5.00681,150,260.0,34,-4970,-9290,0,74,2
5.00829,150,260.0,34,-4967,-9311,0,74,2
5.00977,150,260.0,34,-4967,-9311,0,74,2
5.01126,150,260.0,34,-4973,-9319,0,74,2
5.01274,150,260.0,33,-4974,-9288,0,74,2
5.01427,150,259.444,33,-4974,-9288,0,74,2
5.01572,150,259.444,34,-4965,-9303,0,74,2
5.01728,150,260.0,34,-4965,-9303,0,74,2
5.01888,150,260.0,33,-4958,-9308,0,74,2
5.02042,150,260.0,33,-4973,-9326,0,74,2
5.022,150,260.0,33,-4973,-9326,0,74,2
