time,loopdelay,magangle,magtemp,magx,magy,magz,step_count
0.610933,150,329.333,32,738,-11842,0,45
0.612441,150,329.667,32,738,-11842,0,45
0.613924,150,330,31,832,-11762,0,45
0.615471,150,330,31,832,-11704,0,45
0.617044,150,330.434,32,873,-11704,0,45
0.61871,150,330.434,32,844,-11740,0,45
0.620256,150,330,32,844,-11800,0,45
0.621823,150,330,32,775,-11800,0,45
0.62342,150,330,31,741,-11828,0,45
0.624964,150,330,31,741,-11828,0,45
0.626619,150,330,32,765,-11817,0,45
0.628234,150,330,32,821,-11758,0,45
0.629794,150,330,32,821,-11758,0,45
0.631246,150,330,31,850,-11717,0,45
0.63284,150,330,31,825,-11752,0,45
0.634512,150,330,31,825,-11752,0,45
0.636145,150,330,32,769,-11790,0,45
0.637823,150,330,32,769,-11818,0,45
0.639388,150,330,32,769,-11784,0,45
0.641042,150,330,32,788,-11784,0,45
0.642688,150,330,32,821,-11749,0,45
0.644247,150,330,31,821,-11757,0,45
0.645775,150,330,31,828,-11757,0,45
0.64727,150,330,31,828,-11779,0,45
0.648794,150,330,32,799,-11779,0,45
0.650365,150,330,32,783,-11791,0,45
0.651933,150,330,31,787,-11807,0,45
0.653494,150,330,31,787,-11807,0,45
0.655065,150,330,32,808,-11769,0,45
0.656709,150,330,31,812,-11754,0,45
0.658292,150,330,31,812,-11754,0,45
0.659928,150,330,31,804,-11776,0,45
0.661484,150,330,31,786,-11792,0,45
0.662978,150,330,32,786,-11792,0,45
0.664559,150,330,32,784,-11806,0,45
0.666127,150,330,31,784,-11806,0,45
0.667718,150,330,31,795,-11788,0,45
0.66927,150,330,32,812,-11769,0,45
0.670906,150,330,32,812,-11769,0,45
0.672484,150,330,32,812,-11780,0,45
0.674067,150,330,31,799,-11780,0,45
0.675695,150,330,31,799,-11780,0,45
0.677252,150,330,32,790,-11777,0,45
0.678762,150,330,32,795,-11787,0,45
0.680271,150,330,32,795,-11787,0,45
0.681809,150,330,32,805,-11768,0,45
0.683474,150,330,32,808,-11785,0,45
0.685035,150,330,32,808,-11785,0,45
0.686591,150,330,32,799,-11777,0,45
0.688247,150,330,32,799,-11784,0,45
0.689918,150,330,32,789,-11784,0,46
0.691519,150,330,32,802,-11780,0,46
0.693244,150,330,32,802,-11699,0,46
0.694869,150,330,32,858,-11699,0,46
0.696443,150,333.913,32,1205,-11349,0,46
0.697865,150,339.565,31,1708,-10899,0,46
0.699469,150,339.565,31,1708,-10899,0,46
0.701012,150,345,31,2127,-10578,0,46
0.702603,150,345,32,2196,-10530,0,46
0.704262,150,346.111,32,2196,-10530,0,46
0.705841,150,341.111,32,1861,-10778,0,46
0.70749,150,341.111,32,1494,-11093,0,46
0.709076,150,336.956,32,1494,-11093,0,46
0.710744,150,336.956,32,1208,-11335,0,46
0.712342,150,333.913,32,1141,-11416,0,46
0.713848,150,333.044,32,1141,-11416,0,46
0.715369,150,334.348,32,1270,-11283,0,46
0.716962,150,334.348,32,1270,-11283,0,46
0.718568,150,337.391,32,1522,-11058,0,46
0.720139,150,340.556,31,1816,-10806,0,46
0.721711,150,340.556,31,1816,-10806,0,46
0.723373,150,343.333,32,2024,-10651,0,46
0.725039,150,342.778,31,1980,-10688,0,46
0.726605,150,342.778,31,1980,-10688,0,46
0.728155,150,340,32,1796,-10812,0,46
0.729687,150,338.261,32,1590,-10971,0,46
0.731165,150,338.261,32,1485,-11081,0,46
0.732805,150,336.956,32,1485,-11081,0,46
0.73439,150,336.956,32,1450,-11101,0,46
0.735927,150,336.522,31,1450,-11101,0,46
0.737493,150,337.391,32,1533,-11051,0,46
0.739176,150,337.391,32,1533,-10927,0,46
0.740832,150,338.695,32,1651,-10927,0,46
0.742462,150,340,32,1802,-10812,0,46
0.744048,150,341.667,32,1907,-10742,0,46
0.745576,150,341.667,32,1907,-10742,0,46
0.74703,150,341.667,31,1900,-10748,0,46
0.748589,150,341.667,32,1795,-10811,0,46
0.750158,150,340,32,1795,-10811,0,46
0.751815,150,339.565,31,1704,-10883,0,46
0.753366,150,339.565,31,1665,-10924,0,46
0.755031,150,339.13,31,1665,-10924,0,46
0.756609,150,339.13,31,1687,-10903,0,46
0.758247,150,339.13,31,1758,-10852,0,46
0.759835,150,340,31,1758,-10852,0,46
0.761464,150,340,31,1808,-10807,0,46
0.762975,150,340,31,1808,-10771,0,46
0.76447,150,341.111,31,1863,-10771,0,46
0.766071,150,340.556,31,1827,-10792,0,46
0.767681,150,340.556,31,1827,-10792,0,46
0.769242,150,340,32,1764,-10842,0,46
0.770757,150,340,32,1743,-10855,0,46
0.772344,150,340,32,1743,-10855,0,46
0.773907,150,340,32,1753,-10856,0,46
0.775484,150,340,32,1767,-10831,0,46
0.777069,150,340,32,1767,-10811,0,46
0.778695,150,340,32,1812,-10811,0,46
0.780221,150,340,32,1815,-10802,0,46
0.781794,150,340.556,32,1815,-10802,0,46
0.783377,150,340,32,1793,-10816,0,46
0.785052,150,340,32,1793,-10835,0,46
0.786696,150,340,32,1780,-10835,0,46
0.788353,150,340,32,1765,-10847,0,46
0.789916,150,340,32,1779,-10831,0,46
0.791493,150,340,32,1779,-10831,0,46
0.793091,150,340,31,1798,-10816,0,46
0.794688,150,340,32,1801,-10806,0,46
0.796239,150,340,32,1801,-10806,0,46
0.797743,150,340,32,1796,-10828,0,46
0.799353,150,340,32,1785,-10825,0,46
0.800917,150,340,32,1785,-10825,0,46
0.802518,150,340,31,1775,-10840,0,46
0.804118,150,340,31,1783,-10845,0,46
0.805654,150,340,31,1783,-10845,0,46
0.807232,150,340,32,1803,-10823,0,46
0.808757,150,340,32,1803,-10815,0,46
0.810345,150,340,31,1789,-10815,0,46
0.81186,150,340,32,1794,-10822,0,46
0.813428,150,340,32,1794,-10822,0,46
0.814961,150,340,32,1778,-10827,0,46
0.816554,150,340,32,1780,-10829,0,46
0.818057,150,340,32,1780,-10829,0,46
0.81957,150,340,31,1780,-10820,0,46
0.821089,150,340,31,1799,-10824,0,46
0.822685,150,340,31,1799,-10824,0,46
0.82424,150,340,32,1787,-10825,0,46
0.825814,150,340,32,1787,-10822,0,46
0.827391,150,340,31,1782,-10822,0,46
0.828863,150,340,32,1784,-10821,0,46
0.830427,150,340,32,1784,-10821,0,46
0.831892,150,340,32,1778,-10827,0,46
0.833472,150,340,32,1791,-10819,0,46
0.835056,150,340,32,1785,-10828,0,46
0.836696,150,340,32,1785,-10828,0,46
0.838242,150,340,32,1790,-10818,0,46
0.839838,150,340,32,1790,-10838,0,47
0.841494,150,340,32,1785,-10838,0,47
0.843083,150,340,32,1863,-10786,0,47
0.844674,150,341.111,31,1863,-10550,0,47
0.846235,150,346.666,32,2240,-10550,0,47
0.847755,150,346.666,32,2240,-10012,0,47
0.849369,150,353.333,32,2733,-10012,0,47
0.85082,150,357.083,32,2956,-9698,0,47
0.852276,150,357.083,32,2812,-9903,0,47
0.853804,150,354.584,32,2812,-9903,0,47
0.855366,150,349.445,32,2410,-10394,0,47
0.856952,150,349.445,32,2067,-10675,0,47
0.858618,150,343.889,32,2067,-10675,0,47
0.860256,150,343.889,32,2061,-10679,0,47
0.861755,150,343.889,32,2061,-10456,0,47
0.863335,150,347.778,33,2326,-10456,0,47
0.865105,150,347.778,31,2654,-10120,0,47
0.866716,150,352.5,31,2654,-9971,0,47
0.868348,150,354.166,31,2781,-9971,0,47
0.869912,150,352.5,32,2669,-10106,0,47
0.871493,150,352.5,32,2669,-10106,0,47
0.873169,150,349.445,31,2409,-10397,0,47
0.874725,150,346.111,31,2207,-10562,0,47
0.876369,150,346.111,31,2207,-10562,0,47
0.877928,150,345.555,31,2188,-10578,0,47
0.879447,150,348.333,31,2361,-10423,0,47
0.880941,150,348.333,31,2565,-10220,0,47
0.882483,150,351.25,32,2565,-10220,0,47
0.883992,150,351.25,32,2643,-10141,0,47
0.885587,150,352.083,32,2643,-10220,0,47
0.887155,150,351.25,31,2569,-10220,0,47
0.888804,150,351.25,31,2569,-10379,0,47
0.890375,150,349.445,31,2416,-10379,0,47
0.891957,150,347.778,32,2306,-10506,0,47
0.893585,150,347.778,32,2306,-10482,0,47
0.89513,150,347.778,32,2301,-10482,0,47
0.896652,150,349.445,32,2406,-10383,0,47
0.898351,150,350.416,32,2509,-10280,0,47
0.899895,150,350.416,32,2509,-10280,0,47
0.901494,150,350.834,32,2543,-10260,0,47
0.903086,150,350.834,32,2492,-10289,0,47
0.904684,150,350.416,32,2492,-10289,0,47
