duty,hold_index,transition_index,from_step,target_step,sample_index,sample_time_ms,status_step,transition_count,x,y,z,angle_turn16,duty_reported,flags,faults,retry_count
130,10,9,3,4,3,185.167,4,1492,6952,-32624,-8352,43690,130,16,0,0
130,11,10,4,5,0,4.666,5,1493,6816,-32624,-8432,54613,130,16,0,0
130,11,10,4,5,1,64.643,5,1493,6832,-32624,-8408,54613,130,16,0,0
130,11,10,4,5,2,124.69,5,1493,3232,-32624,-8816,54613,130,16,0,0
130,11,10,4,5,3,184.623,5,1493,-2488,-32624,-8592,54613,130,16,0,0
130,12,11,5,0,0,4.617,0,1494,-5240,-32624,-8112,0,130,16,0,0
130,12,11,5,0,1,64.509,0,1494,5408,-32624,-8616,0,130,16,0,0
130,12,11,5,0,2,124.579,0,1494,3984,-32624,-8736,0,130,16,0,0
130,12,11,5,0,3,184.181,0,1494,3864,-32624,-8768,0,130,16,0,0
130,13,12,0,1,0,4.752,1,1495,3864,-32624,-8776,10922,130,16,0,0
130,13,12,0,1,1,62.615,1,1495,4616,-32624,-8760,10922,130,16,0,0
130,13,12,0,1,2,121.887,1,1495,4664,-32624,-8752,10922,130,16,0,0
130,13,12,0,1,3,182.266,1,1495,4704,-32624,-8736,10922,130,16,0,0
130,14,13,1,2,0,5.29,2,1496,6048,-32624,-8544,21845,130,16,0,0
130,14,13,1,2,1,63.716,2,1496,6952,-32624,-8456,21845,130,16,0,0
130,14,13,1,2,2,122.462,2,1496,7216,-32624,-8312,21845,130,16,0,0
130,14,13,1,2,3,181.583,2,1496,7192,-32624,-8352,21845,130,16,0,0
130,15,14,2,3,0,4.999,3,1497,7136,-32624,-8320,32768,130,16,0,0
130,15,14,2,3,1,62.922,3,1497,7208,-32624,-8328,32768,130,16,0,0
130,15,14,2,3,2,122.765,3,1497,7064,-32624,-8392,32768,130,16,0,0
130,15,14,2,3,3,182.442,3,1497,6976,-32624,-8424,32768,130,16,0,0
130,16,15,3,4,0,5.122,4,1498,6864,-32624,-8416,43690,130,16,0,0
130,16,15,3,4,1,63.99,4,1498,6992,-32624,-8392,43690,130,16,0,0
130,16,15,3,4,2,121.963,4,1498,6904,-32624,-8352,43690,130,16,0,0
130,16,15,3,4,3,177.623,4,1498,7096,-32624,-8304,43690,130,16,0,0
130,17,16,4,5,0,4.885,5,1499,7848,-32464,-8088,54613,130,16,0,0
130,17,16,4,5,1,64.841,5,1499,13064,-22248,-5720,54613,130,16,0,0
130,17,16,4,5,2,122.08,5,1499,13328,-21344,-5552,54613,130,16,0,0
130,17,16,4,5,3,182.328,5,1499,13608,-20144,-5432,54613,130,16,0,0
130,18,17,5,0,0,4.698,0,1500,13704,-20024,-5448,0,130,16,0,0
130,18,17,5,0,1,62.836,0,1500,15472,-11232,-2872,0,130,16,0,0
130,18,17,5,0,2,119.917,0,1500,15216,-12184,-3120,0,130,16,0,0
130,18,17,5,0,3,177.976,0,1500,15216,-12168,-3104,0,130,16,0,0
130,19,18,0,1,0,5.018,1,1501,15192,-12184,-3168,10922,130,16,0,0
130,19,18,0,1,1,65.383,1,1501,15712,-8888,-2392,10922,130,16,0,0
130,19,18,0,1,2,122.418,1,1501,15744,-8480,-2320,10922,130,16,0,0
130,19,18,0,1,3,181.878,1,1501,15720,-8552,-2304,10922,130,16,0,0
130,20,19,1,2,0,4.704,2,1502,15808,-8224,-2264,21845,130,16,0,0
130,20,19,1,2,1,61.216,2,1502,16384,3304,560,21845,130,16,0,0
130,20,19,1,2,2,121.98,2,1502,16384,2616,568,21845,130,16,0,0
130,20,19,1,2,3,179.451,2,1502,16368,2736,560,21845,130,16,0,0
130,21,20,2,3,0,4.761,3,1503,16400,2688,512,32768,130,16,0,0
130,21,20,2,3,1,65.206,3,1503,16360,3400,600,32768,130,16,0,0
130,21,20,2,3,2,122.451,3,1503,16320,5760,1064,32768,130,16,0,0
130,21,20,2,3,3,183.133,3,1503,16256,5688,1024,32768,130,16,0,0
130,22,21,3,4,0,5.057,4,1504,16272,6576,1288,43690,130,16,0,0
130,22,21,3,4,1,61.711,4,1504,16088,8544,1952,43690,130,16,0,0
130,22,21,3,4,2,122.207,4,1504,16056,9576,2248,43690,130,16,0,0
130,22,21,3,4,3,178.827,4,1504,16008,9504,2216,43690,130,16,0,0
130,23,22,4,5,0,5.163,5,1505,15984,9504,2184,54613,130,16,0,0
130,23,22,4,5,1,65.274,5,1505,16016,9520,2144,54613,130,16,0,0
130,23,22,4,5,2,125.722,5,1505,16032,9368,2120,54613,130,16,0,0
130,23,22,4,5,3,183.999,5,1505,15600,13056,2832,54613,130,16,0,0
130,24,23,5,0,0,5.012,0,1506,15264,14536,2952,0,130,16,0,0
130,24,23,5,0,1,65.047,0,1506,13072,22728,4800,0,130,16,0,0
130,24,23,5,0,2,122.27,0,1506,12704,23856,4864,0,130,16,0,0
130,24,23,5,0,3,181.454,0,1506,12560,24184,4944,0,130,16,0,0
130,25,24,0,1,0,4.865,1,1507,11768,25976,4992,10922,130,16,0,0
130,25,24,0,1,1,63.637,1,1507,12152,25112,4968,10922,130,16,0,0
130,25,24,0,1,2,123.223,1,1507,12024,25528,5024,10922,130,16,0,0
130,25,24,0,1,3,182.985,1,1507,11992,25544,4968,10922,130,16,0,0
130,26,25,1,2,0,5.091,2,1508,11488,26792,5112,21845,130,16,0,0
130,26,25,1,2,1,65.428,2,1508,10528,28648,5472,21845,130,16,0,0
130,26,25,1,2,2,123.624,2,1508,10088,29280,5600,21845,130,16,0,0
130,26,25,1,2,3,179.525,2,1508,10096,29168,5560,21845,130,16,0,0
130,27,26,2,3,0,5.208,3,1509,10272,29064,5584,32768,130,16,0,0
130,27,26,2,3,1,61.677,3,1509,10168,29160,5656,32768,130,16,0,0
130,27,26,2,3,2,120.9,3,1509,10360,28936,5560,32768,130,16,0,0
130,27,26,2,3,3,179.398,3,1509,10280,29024,5568,32768,130,16,0,0
130,28,27,3,4,0,4.746,4,1510,10336,28944,5584,43690,130,16,0,0
130,28,27,3,4,1,63.957,4,1510,4512,32752,6008,43690,130,16,0,0
130,28,27,3,4,2,122.99,4,1510,3192,32752,6024,43690,130,16,0,0
130,28,27,3,4,3,182.347,4,1510,2880,32752,5896,43690,130,16,0,0
130,29,28,4,5,0,5.274,5,1511,2760,32752,5952,54613,130,16,0,0
130,29,28,4,5,1,61.86,5,1511,2848,32752,5968,54613,130,16,0,0
130,29,28,4,5,2,119.42,5,1511,2544,32752,5888,54613,130,16,0,0
130,29,28,4,5,3,178.025,5,1511,1792,32752,5808,54613,130,16,0,0
130,30,29,5,0,0,5.393,0,1512,1632,32752,5776,0,130,16,0,0
130,30,29,5,0,1,63.739,0,1512,-1376,32752,5768,0,130,16,0,0
130,30,29,5,0,2,124.311,0,1512,-2248,32752,5784,0,130,16,0,0
130,30,29,5,0,3,183.411,0,1512,-2384,32752,5816,0,130,16,0,0
130,31,30,0,1,0,5.098,1,1513,-3304,32752,5680,10922,130,16,0,0
130,31,30,0,1,1,64.346,1,1513,-5304,32752,5384,10922,130,16,0,0
130,31,30,0,1,2,125.117,1,1513,-4448,32752,5488,10922,130,16,0,0
130,31,30,0,1,3,184.565,1,1513,-4528,32752,5504,10922,130,16,0,0
130,32,31,1,2,0,5.072,2,1514,-4584,32752,5440,21845,130,16,0,0
130,32,31,1,2,1,61.833,2,1514,-9248,29416,4888,21845,130,16,0,0
130,32,31,1,2,2,120.063,2,1514,-9200,29552,4896,21845,130,16,0,0
130,32,31,1,2,3,177.819,2,1514,-9456,29328,4848,21845,130,16,0,0
130,33,32,2,3,0,5.027,3,1515,-9496,29264,4784,32768,130,16,0,0
130,33,32,2,3,1,62.821,3,1515,-10600,27456,4408,32768,130,16,0,0
130,33,32,2,3,2,118.92,3,1515,-10208,28112,4536,32768,130,16,0,0
130,33,32,2,3,3,175.309,3,1515,-10184,28096,4512,32768,130,16,0,0
130,34,33,3,4,0,4.98,4,1516,-10864,26912,4360,43690,130,16,0,0
130,34,33,3,4,1,65.631,4,1516,-12128,24136,4064,43690,130,16,0,0
130,34,33,3,4,2,122.852,4,1516,-11712,25040,4240,43690,130,16,0,0
130,34,33,3,4,3,180.718,4,1516,-11632,25048,4176,43690,130,16,0,0
130,35,34,4,5,0,4.976,5,1517,-11712,25064,4224,54613,130,16,0,0
130,35,34,4,5,1,60.686,5,1517,-11752,25000,4176,54613,130,16,0,0
130,35,34,4,5,2,120.345,5,1517,-11632,25080,4152,54613,130,16,0,0
130,35,34,4,5,3,180.443,5,1517,-13208,21384,3544,54613,130,16,0,0
130,36,35,5,0,0,6.145,0,1518,-13336,21344,3432,0,130,16,0,0
130,36,35,5,0,1,65.369,0,1518,-15472,13624,2112,0,130,16,0,0
130,36,35,5,0,2,123.147,0,1518,-15896,11576,1704,0,130,16,0,0
130,36,35,5,0,3,182.943,0,1518,-15992,11136,1640,0,130,16,0,0
130,37,36,0,1,0,4.979,1,1519,-16240,9776,1232,10922,130,16,0,0
130,37,36,0,1,1,64.012,1,1519,-16344,8992,1008,10922,130,16,0,0
130,37,36,0,1,2,121.857,1,1519,-16240,9464,1136,10922,130,16,0,0
130,37,36,0,1,3,179.238,1,1519,-16336,9480,1168,10922,130,16,0,0
130,38,37,1,2,0,5.08,2,1520,-16424,8824,976,21845,130,16,0,0
130,38,37,1,2,1,63.167,2,1520,-16848,-1808,-656,21845,130,16,0,0
130,38,37,1,2,2,119.975,2,1520,-16840,-2256,-752,21845,130,16,0,0
130,38,37,1,2,3,176.148,2,1520,-16848,-2760,-936,21845,130,16,0,0
130,39,38,2,3,0,5.105,3,1521,-16856,-3000,-976,32768,130,16,0,0
130,39,38,2,3,1,61.822,3,1521,-16840,-2696,-928,32768,130,16,0,0
130,39,38,2,3,2,120.254,3,1521,-16680,-4784,-1440,32768,130,16,0,0
130,39,38,2,3,3,176.917,3,1521,-16672,-4728,-1376,32768,130,16,0,0
130,40,39,3,4,0,5.116,4,1522,-16688,-4952,-1400,43690,130,16,0,0
130,40,39,3,4,1,61.182,4,1522,-16056,-10736,-2392,43690,130,16,0,0
130,40,39,3,4,2,117.882,4,1522,-15896,-12192,-2656,43690,130,16,0,0
130,40,39,3,4,3,174.315,4,1522,-15880,-12120,-2664,43690,130,16,0,0
130,41,40,4,5,0,4.934,5,1523,-15488,-14520,-3328,54613,130,16,0,0
130,41,40,4,5,1,64.076,5,1523,-15568,-13784,-3296,54613,130,16,0,0
130,41,40,4,5,2,120.704,5,1523,-15640,-13448,-3200,54613,130,16,0,0
130,41,40,4,5,3,178.445,5,1523,-15488,-14600,-3520,54613,130,16,0,0
130,42,41,5,0,0,5.053,0,1524,-15360,-15160,-3712,0,130,16,0,0
130,42,41,5,0,1,62.261,0,1524,-14320,-19568,-4544,0,130,16,0,0
130,42,41,5,0,2,121.132,0,1524,-13584,-21968,-4784,0,130,16,0,0
130,42,41,5,0,3,179.174,0,1524,-13616,-21768,-4696,0,130,16,0,0
130,43,42,0,1,0,4.885,1,1525,-13736,-21768,-4784,10922,130,16,0,0
130,43,42,0,1,1,65.097,1,1525,-11944,-25920,-5736,10922,130,16,0,0
130,43,42,0,1,2,124.101,1,1525,-12400,-24960,-5552,10922,130,16,0,0
130,43,42,0,1,3,180.372,1,1525,-12320,-24968,-5632,10922,130,16,0,0
130,44,43,1,2,0,5.157,2,1526,-11808,-26160,-5872,21845,130,16,0,0
130,44,43,1,2,1,62.95,2,1526,-8080,-32376,-7152,21845,130,16,0,0
130,44,43,1,2,2,122.457,2,1526,-8168,-32344,-7160,21845,130,16,0,0
130,44,43,1,2,3,182.706,2,1526,-7880,-32624,-7304,21845,130,16,0,0
130,45,44,2,3,0,4.819,3,1527,-7800,-32624,-7272,32768,130,16,0,0
130,45,44,2,3,1,63.761,3,1527,-7768,-32624,-7296,32768,130,16,0,0
130,45,44,2,3,2,120.981,3,1527,-6736,-32624,-7592,32768,130,16,0,0
130,45,44,2,3,3,179.807,3,1527,-6776,-32624,-7592,32768,130,16,0,0
130,46,45,3,4,0,5.081,4,1528,-6320,-32624,-7704,43690,130,16,0,0
130,46,45,3,4,1,61.831,4,1528,-5352,-32624,-7976,43690,130,16,0,0
130,46,45,3,4,2,119.981,4,1528,-4760,-32624,-7976,43690,130,16,0,0
130,46,45,3,4,3,178.443,4,1528,-4816,-32624,-8040,43690,130,16,0,0
130,47,46,4,5,0,5.022,5,1529,-4872,-32624,-7992,54613,130,16,0,0
130,47,46,4,5,1,62.909,5,1529,-4896,-32624,-8000,54613,130,16,0,0
130,47,46,4,5,2,121.104,5,1529,-4904,-32624,-8024,54613,130,16,0,0
130,47,46,4,5,3,177.871,5,1529,-2136,-32624,-8440,54613,130,16,0,0
130,48,47,5,0,0,5.083,0,1530,-2328,-32624,-8504,0,130,16,0,0
130,48,47,5,0,1,65.466,0,1530,2696,-32624,-8848,0,130,16,0,0
130,48,47,5,0,2,123.477,0,1530,3864,-32624,-8760,0,130,16,0,0
130,48,47,5,0,3,182.009,0,1530,3960,-32624,-8672,0,130,16,0,0
130,49,48,0,1,0,4.982,1,1531,3904,-32624,-8744,10922,130,16,0,0
130,49,48,0,1,1,63.422,1,1531,4624,-32624,-8696,10922,130,16,0,0
130,49,48,0,1,2,122.158,1,1531,4640,-32592,-8696,10922,130,16,0,0
130,49,48,0,1,3,182.844,1,1531,4712,-32624,-8736,10922,130,16,0,0
130,50,49,1,2,0,5.021,2,1532,4728,-32624,-8672,21845,130,16,0,0
130,50,49,1,2,1,60.7,2,1532,7152,-32624,-8320,21845,130,16,0,0
130,50,49,1,2,2,121.215,2,1532,7184,-32624,-8256,21845,130,16,0,0
130,50,49,1,2,3,179.931,2,1532,7032,-32624,-8328,21845,130,16,0,0
130,51,50,2,3,0,5.076,3,1533,7080,-32624,-8344,32768,130,16,0,0
130,51,50,2,3,1,64.879,3,1533,6960,-32624,-8360,32768,130,16,0,0
130,51,50,2,3,2,125.506,3,1533,6960,-32624,-8344,32768,130,16,0,0
130,51,50,2,3,3,183.48,3,1533,6984,-32624,-8312,32768,130,16,0,0
130,52,51,3,4,0,4.977,4,1534,6944,-32592,-8368,43690,130,16,0,0
130,52,51,3,4,1,63.468,4,1534,13744,-19888,-5344,43690,130,16,0,0
130,52,51,3,4,2,123.605,4,1534,12992,-22264,-5776,43690,130,16,0,0
130,52,51,3,4,3,183.945,4,1534,13016,-22256,-5792,43690,130,16,0,0
130,53,52,4,5,0,4.93,5,1535,13016,-22152,-5704,54613,130,16,0,0
130,53,52,4,5,1,61.685,5,1535,13104,-22096,-5728,54613,130,16,0,0
130,53,52,4,5,2,121.227,5,1535,13400,-21032,-5504,54613,130,16,0,0
130,53,52,4,5,3,180.49,5,1535,13568,-20168,-5440,54613,130,16,0,0
130,54,53,5,0,0,5.078,0,1536,13664,-20032,-5328,0,130,16,0,0
130,54,53,5,0,1,65.346,0,1536,15400,-11160,-2888,0,130,16,0,0
130,54,53,5,0,2,120.915,0,1536,15216,-12120,-3088,0,130,16,0,0
130,54,53,5,0,3,180.736,0,1536,15264,-12192,-3168,0,130,16,0,0
130,55,54,0,1,0,4.764,1,1537,15368,-11744,-3048,10922,130,16,0,0
130,55,54,0,1,1,64.776,1,1537,15632,-9144,-2464,10922,130,16,0,0
130,55,54,0,1,2,124.668,1,1537,15776,-8600,-2368,10922,130,16,0,0
130,55,54,0,1,3,184.748,1,1537,15792,-8576,-2376,10922,130,16,0,0
130,56,55,1,2,0,4.863,2,1538,15776,-8328,-2368,21845,130,16,0,0
130,56,55,1,2,1,64.836,2,1538,16400,1976,440,21845,130,16,0,0
131,0,-1,-1,0,0,5.149,0,1540,-8296,30840,5136,0,131,16,0,0
131,0,-1,-1,0,1,63.786,0,1540,-4112,32720,5584,0,131,16,0,0
131,0,-1,-1,0,2,121.543,0,1540,-3192,32720,5656,0,131,16,0,0
131,0,-1,-1,0,3,179.887,0,1540,-2480,32720,5880,0,131,16,0,0
131,1,0,0,1,0,4.737,1,1541,-2712,32720,5800,10922,131,16,0,0
131,1,0,0,1,1,62.067,1,1541,-4736,32752,5512,10922,131,16,0,0
131,1,0,0,1,2,122.663,1,1541,-4632,32720,5512,10922,131,16,0,0
131,1,0,0,1,3,180.681,1,1541,-4552,32720,5496,10922,131,16,0,0
131,2,1,1,2,0,4.978,2,1542,-5872,32720,5320,21845,131,16,0,0
131,2,1,1,2,1,63.075,2,1542,-9600,28920,4720,21845,131,16,0,0
131,2,1,1,2,2,119.224,2,1542,-9344,29320,4808,21845,131,16,0,0
131,2,1,1,2,3,175.087,2,1542,-9368,29392,4776,21845,131,16,0,0
131,3,2,2,3,0,4.802,3,1543,-9360,29256,4728,32768,131,16,0,0
131,3,2,2,3,1,62.466,3,1543,-9568,29016,4720,32768,131,16,0,0
131,3,2,2,3,2,122.263,3,1543,-10160,28056,4512,32768,131,16,0,0
131,3,2,2,3,3,182.293,3,1543,-10152,28064,4568,32768,131,16,0,0
131,4,3,3,4,0,5.119,4,1544,-10272,27888,4568,43690,131,16,0,0
131,4,3,3,4,1,61.329,4,1544,-11864,24560,4176,43690,131,16,0,0
131,4,3,3,4,2,120.966,4,1544,-11632,25088,4136,43690,131,16,0,0
131,4,3,3,4,3,177.956,4,1544,-11712,24928,4208,43690,131,16,0,0
131,5,4,4,5,0,5.104,5,1545,-11688,25120,4200,54613,131,16,0,0
131,5,4,4,5,1,62.543,5,1545,-11672,25072,4192,54613,131,16,0,0
131,5,4,4,5,2,121.71,5,1545,-11640,25200,4184,54613,131,16,0,0
131,5,4,4,5,3,179.547,5,1545,-13192,21520,3520,54613,131,16,0,0
131,6,5,5,0,0,5.207,0,1546,-13368,21144,3352,0,131,16,0,0
131,6,5,5,0,1,64.775,0,1546,-15104,15000,2136,0,131,16,0,0
131,6,5,5,0,2,125.045,0,1546,-15944,11352,1648,0,131,16,0,0
131,6,5,5,0,3,185.746,0,1546,-16024,10992,1568,0,131,16,0,0
131,7,6,0,1,0,4.952,1,1547,-15992,11000,1608,10922,131,16,0,0
131,7,6,0,1,1,60.925,1,1547,-16192,10200,1312,10922,131,16,0,0
131,7,6,0,1,2,119.617,1,1547,-16240,9528,1176,10922,131,16,0,0
131,7,6,0,1,3,177.473,1,1547,-16216,9512,1200,10922,131,16,0,0
131,8,7,1,2,0,5.287,2,1548,-16312,9312,1128,21845,131,16,0,0
131,8,7,1,2,1,64.017,2,1548,-16824,-2616,-792,21845,131,16,0,0
131,8,7,1,2,2,120.068,2,1548,-16848,-2328,-760,21845,131,16,0,0
131,8,7,1,2,3,179.462,2,1548,-16832,-2832,-888,21845,131,16,0,0
131,9,8,2,3,0,5.057,3,1549,-16808,-2528,-920,32768,131,16,0,0
131,9,8,2,3,1,63.032,3,1549,-16688,-5288,-1456,32768,131,16,0,0
131,9,8,2,3,2,123.071,3,1549,-16608,-4584,-1376,32768,131,16,0,0
131,9,8,2,3,3,181.875,3,1549,-16672,-4752,-1392,32768,131,16,0,0
131,10,9,3,4,0,4.858,4,1550,-16328,-8104,-1944,43690,131,16,0,0
131,10,9,3,4,1,60.889,4,1550,-16064,-10816,-2432,43690,131,16,0,0
131,10,9,3,4,2,118.22,4,1550,-15912,-11944,-2656,43690,131,16,0,0
131,10,9,3,4,3,175.817,4,1550,-15848,-12032,-2704,43690,131,16,0,0
131,11,10,4,5,0,4.821,5,1551,-15864,-12048,-2688,54613,131,16,0,0
131,11,10,4,5,1,63.707,5,1551,-15872,-12184,-2712,54613,131,16,0,0
131,11,10,4,5,2,119.817,5,1551,-15432,-14768,-3440,54613,131,16,0,0
131,11,10,4,5,3,180.58,5,1551,-15616,-13728,-3152,54613,131,16,0,0
131,12,11,5,0,0,4.911,0,1552,-15552,-14136,-3296,0,131,16,0,0
131,12,11,5,0,1,62.756,0,1552,-13696,-21728,-4776,0,131,16,0,0
131,12,11,5,0,2,118.99,0,1552,-13504,-22072,-4888,0,131,16,0,0
131,12,11,5,0,3,179.898,0,1552,-13584,-21712,-4816,0,131,16,0,0
131,13,12,0,1,0,5.143,1,1553,-13256,-22816,-5048,10922,131,16,0,0
131,13,12,0,1,1,65.724,1,1553,-12296,-25088,-5584,10922,131,16,0,0
131,13,12,0,1,2,126.28,1,1553,-12328,-25072,-5584,10922,131,16,0,0
131,13,12,0,1,3,185.425,1,1553,-12400,-24880,-5592,10922,131,16,0,0
131,14,13,1,2,0,5.146,2,1554,-12280,-25128,-5648,21845,131,16,0,0
131,14,13,1,2,1,62.761,2,1554,-7848,-32592,-7280,21845,131,16,0,0
131,14,13,1,2,2,122.408,2,1554,-7928,-32552,-7256,21845,131,16,0,0
131,14,13,1,2,3,182.159,2,1554,-7704,-32592,-7352,21845,131,16,0,0
131,15,14,2,3,0,5.06,3,1555,-7736,-32592,-7344,32768,131,16,0,0
131,15,14,2,3,1,65.746,3,1555,-5952,-32592,-7840,32768,131,16,0,0
131,15,14,2,3,2,124.049,3,1555,-6752,-32592,-7696,32768,131,16,0,0
131,15,14,2,3,3,183.267,3,1555,-6792,-32592,-7640,32768,131,16,0,0
131,16,15,3,4,0,4.988,4,1556,-5040,-32592,-7904,43690,131,16,0,0
131,16,15,3,4,1,65.534,4,1556,-4096,-32592,-8176,43690,131,16,0,0
131,16,15,3,4,2,121.372,4,1556,-4776,-32592,-8024,43690,131,16,0,0
131,16,15,3,4,3,181.202,4,1556,-4816,-32592,-8032,43690,131,16,0,0
131,17,16,4,5,0,5.131,5,1557,-4840,-32592,-8040,54613,131,16,0,0
131,17,16,4,5,1,62.879,5,1557,-4856,-32592,-8072,54613,131,16,0,0
131,17,16,4,5,2,118.507,5,1557,-4912,-32592,-7976,54613,131,16,0,0
131,17,16,4,5,3,176.954,5,1557,-1984,-32592,-8608,54613,131,16,0,0
131,18,17,5,0,0,4.988,0,1558,-1176,-32592,-8768,0,131,16,0,0
131,18,17,5,0,1,62.597,0,1558,1944,-32592,-8784,0,131,16,0,0
131,18,17,5,0,2,122.351,0,1558,3552,-32592,-8792,0,131,16,0,0
131,18,17,5,0,3,182.146,0,1558,3848,-32592,-8712,0,131,16,0,0
131,19,18,0,1,0,5.281,1,1559,4512,-32592,-8720,10922,131,16,0,0
131,19,18,0,1,1,64.448,1,1559,4584,-32592,-8712,10922,131,16,0,0
131,19,18,0,1,2,121.827,1,1559,4576,-32592,-8680,10922,131,16,0,0
131,19,18,0,1,3,179.209,1,1559,4624,-32592,-8728,10922,131,16,0,0
131,20,19,1,2,0,5.088,2,1560,4672,-32592,-8752,21845,131,16,0,0
131,20,19,1,2,1,63.685,2,1560,7128,-32592,-8352,21845,131,16,0,0
131,20,19,1,2,2,121.4,2,1560,7136,-32592,-8312,21845,131,16,0,0
131,20,19,1,2,3,182.086,2,1560,6912,-32592,-8352,21845,131,16,0,0
131,21,20,2,3,0,5.159,3,1561,6928,-32592,-8384,32768,131,16,0,0
131,21,20,2,3,1,65.817,3,1561,7080,-32592,-8400,32768,131,16,0,0
131,21,20,2,3,2,121.714,3,1561,6952,-32592,-8392,32768,131,16,0,0
131,21,20,2,3,3,182.664,3,1561,6960,-32592,-8296,32768,131,16,0,0
131,22,21,3,4,0,5.05,4,1562,6928,-32592,-8320,43690,131,16,0,0
131,22,21,3,4,1,63.282,4,1562,7048,-32592,-8288,43690,131,16,0,0
131,22,21,3,4,2,122.57,4,1562,14384,-17080,-4720,43690,131,16,0,0
131,22,21,3,4,3,182.815,4,1562,12928,-22600,-5856,43690,131,16,0,0
131,23,22,4,5,0,5.162,5,1563,12992,-22376,-5792,54613,131,16,0,0
131,23,22,4,5,1,65.279,5,1563,13136,-22032,-5776,54613,131,16,0,0
131,23,22,4,5,2,124.646,5,1563,13416,-20872,-5488,54613,131,16,0,0
131,23,22,4,5,3,183.275,5,1563,13600,-20272,-5432,54613,131,16,0,0
131,24,23,5,0,0,5.092,0,1564,13808,-19376,-5296,0,131,16,0,0
131,24,23,5,0,1,62.891,0,1564,15496,-10848,-2808,0,131,16,0,0
131,24,23,5,0,2,118.566,0,1564,15280,-12240,-3096,0,131,16,0,0
