time_us,time_ms,v_angle,v_vel,v_vbat,v_set_volts,p_position,p_velocity
305870,305.87,10.172210693359375,41.507232666015625,7.42413330078125,0.0,1.1200000047683716,-10.0
307878,307.878,10.216216087341309,29.286666870117188,7.42706298828125,0.0,1.1200000047683716,0.0
309884,309.884,10.23759651184082,17.9656982421875,7.42706298828125,0.0,1.1100000143051147,0.0
311884,311.884,10.240568161010742,8.234405517578125,7.4268798828125,0.0,1.1200000047683716,0.0
313884,313.884,10.236062049865723,1.8179473876953125,7.4260101318359375,0.0,1.1100000143051147,-10.0
315889,315.889,10.229926109313965,-0.9305572509765625,7.4282379150390625,0.0,1.1200000047683716,10.0
317889,317.889,10.222352027893066,-2.7885894775390625,7.425323486328125,0.0,1.1200000047683716,0.0
319889,319.889,10.210176467895508,-4.9355010986328125,7.4254302978515625,0.0,1.1200000047683716,0.0
321889,321.889,10.20404052734375,-3.739471435546875,7.4259185791015625,0.0,1.1100000143051147,-10.0
323889,323.889,10.20404052734375,-1.547119140625,7.4261016845703125,0.0,1.1200000047683716,0.0
325898,325.898,10.20404052734375,-0.44073486328125,7.4264984130859375,0.0,1.1200000047683716,10.0
327909,327.909,10.20404052734375,-0.18475341796875,7.4268798828125,0.0,1.1200000047683716,0.0
329912,329.912,10.205574035644531,0.3092803955078125,7.426788330078125,0.0,1.1200000047683716,0.0
331918,331.918,10.205574035644531,0.124908447265625,7.427642822265625,0.0,1.1100000143051147,-10.0
333924,333.924,10.205574035644531,0.0486907958984375,7.4265899658203125,0.0,1.1100000143051147,0.0
335932,335.932,10.205574035644531,0.0173492431640625,7.4254302978515625,0.0,1.1200000047683716,10.0
337935,337.935,10.205574035644531,0.004974365234375,7.4254302978515625,0.0,1.1200000047683716,0.0
339935,339.935,10.205574035644531,0.0,7.426788330078125,0.0,1.1200000047683716,0.0
341941,341.941,10.205574035644531,0.037384033203125,7.4265899658203125,0.0,1.1100000143051147,-10.0
343941,343.941,10.205574035644531,0.012939453125,7.4272613525390625,0.0,1.1100000143051147,-10.0
345946,345.946,10.205574035644531,0.002777099609375,7.425811767578125,0.0,1.1200000047683716,0.0
347955,347.955,10.20404052734375,-0.6218414306640625,7.42620849609375,0.0,1.1200000047683716,0.0
349955,349.955,10.205574035644531,0.1040191650390625,7.4261932373046875,0.0,1.1100000143051147,0.0
351955,351.955,10.205574035644531,0.14849853515625,7.4257049560546875,0.0,1.1200000047683716,10.0
353955,353.955,10.205574035644531,-0.5073699951171875,7.4270782470703125,0.0,1.1100000143051147,0.0
355955,355.955,10.205574035644531,0.4002685546875,7.424560546875,0.0,1.1100000143051147,-10.0
357964,357.964,10.205574035644531,0.342926025390625,7.4276580810546875,0.0,1.1100000143051147,0.0
359966,359.966,10.205574035644531,0.14898681640625,7.4256134033203125,0.0,1.1200000047683716,0.0
361976,361.976,10.205574035644531,0.0585784912109375,7.4264984130859375,0.0,1.1200000047683716,10.0
363984,363.984,10.205574035644531,0.0789031982421875,7.42572021484375,0.0,1.1100000143051147,-10.0
365984,365.984,10.205574035644531,0.0297088623046875,7.42669677734375,0.0,1.1200000047683716,10.0
367993,367.993,10.205574035644531,0.0092926025390625,7.426483154296875,0.0,1.1100000143051147,0.0
369999,369.999,10.205574035644531,0.0008544921875,7.4266815185546875,0.0,1.1200000047683716,0.0
