time_us,time_ms,v_angle,v_vel,v_vbat,v_set_volts,p_position,p_velocity
910,0.91,10.205574035644531,0.0200347900390625,7.423980712890625,0.0,1.1399999856948853,0.0
2914,2.914,10.20404052734375,-0.5330657958984375,7.42144775390625,0.0,1.2599999904632568,60.0
4914,4.914,10.205574035644531,0.0783233642578125,7.4261322021484375,0.0,1.3899999856948853,50.0
6917,6.917,10.205574035644531,0.0294189453125,7.4273681640625,0.0,1.5,70.0
8925,8.925,10.205574035644531,0.0092010498046875,7.4192962646484375,0.0,1.71999990940094,90.0
10929,10.929,10.205574035644531,0.000762939453125,7.4263458251953125,0.0,1.899999976158142,90.0
12932,12.932,10.205574035644531,0.0,7.4186248779296875,0.0,2.2699999809265137,260.0
14935,14.935,10.205574035644531,-0.6636505126953125,7.4283447265625,0.0,2.5199999809265137,100.0
16944,16.944,10.205574035644531,0.0052642822265625,7.419921875,0.0,2.929999828338623,280.0
18951,18.951,10.205574035644531,0.0,7.4202880859375,0.0,3.359999895095825,150.0
20956,20.956,10.205574035644531,-0.447540283203125,7.422454833984375,0.0,3.669999837875366,160.0
22959,22.959,10.205574035644531,0.1190643310546875,7.4316253662109375,0.0,4.0,190.0
24963,24.963,10.205574035644531,0.046783447265625,7.4290924072265625,0.0,4.5,170.0
26970,26.97,10.205574035644531,0.0167694091796875,7.4245452880859375,0.0,4.980000019073486,300.0
28974,28.974,10.205574035644531,0.0918426513671875,7.421661376953125,0.0,5.529999732971191,190.0
30975,30.975,10.205574035644531,0.1639404296875,7.425048828125,0.0,5.920000076293945,130.0
32978,32.978,10.205574035644531,0.0648040771484375,7.431243896484375,0.0,6.409999847412109,260.0
34978,34.978,10.205574035644531,0.0241546630859375,7.421051025390625,0.0,6.989999771118164,190.0
36983,36.983,10.205574035644531,0.007476806640625,7.4246826171875,0.0,7.529999732971191,210.0
38989,38.989,10.205574035644531,0.0,7.4207763671875,0.0,8.019999504089355,230.0
40989,40.989,10.205574035644531,0.030487060546875,7.4235076904296875,0.0,8.569999694824219,240.0
42994,42.994,10.20404052734375,-0.59490966796875,7.4227142333984375,0.0,9.130000114440918,250.0
45001,45.001,10.205574035644531,0.0667266845703125,7.41973876953125,0.0,9.789999961853027,280.0
47006,47.006,10.205574035644531,0.0249176025390625,7.4261932373046875,0.0,10.239999771118164,260.0
49012,49.012,10.205574035644531,0.00775146484375,7.4240570068359375,0.0,10.829999923706055,410.0
51017,51.017,10.20404052734375,-0.5613555908203125,7.4162445068359375,0.0,11.550000190734863,350.0
53020,53.02,10.205574035644531,0.2929840087890625,7.421600341796875,0.0,12.170000076293945,320.0
55024,55.024,10.205574035644531,0.2086181640625,7.422515869140625,0.0,12.829999923706055,360.0
57024,57.024,10.205574035644531,0.083404541015625,7.4194183349609375,0.0,13.460000038146973,400.0
59024,59.024,10.205574035644531,0.0317230224609375,7.423797607421875,0.0,14.119999885559082,460.0
61024,61.024,10.205574035644531,0.08013916015625,7.4190521240234375,0.0,14.84999942779541,220.0
63032,63.032,10.205574035644531,0.0810089111328125,7.4188690185546875,0.0,15.5,370.0
65040,65.04,10.205574035644531,0.03057861328125,7.42901611328125,0.0,16.219999313354492,450.0
67049,67.049,10.205574035644531,0.019744873046875,7.423980712890625,0.0,16.219999313354492,450.0
69555,69.555,10.205574035644531,0.011016845703125,7.423004150390625,0.0,17.8799991607666,260.0
71562,71.562,10.205574035644531,0.0018157958984375,7.423797607421875,0.0,18.53999900817871,310.0
73569,73.569,10.205574035644531,0.0,7.4196014404296875,0.0,19.28999900817871,270.0
75569,75.569,10.205574035644531,0.0052642822265625,7.4210968017578125,0.0,20.149999618530273,350.0
77574,77.574,10.20404052734375,-0.6577911376953125,7.4214630126953125,0.0,20.729999542236328,320.0
79574,79.574,10.205574035644531,0.1270294189453125,7.4229278564453125,0.0,21.649999618530273,260.0
81574,81.574,10.20404052734375,0.04974365234375,7.4241790771484375,0.0,22.399999618530273,490.0
83577,83.577,10.205574035644531,0.1839752197265625,7.419708251953125,0.0,23.139999389648438,410.0
85577,85.577,10.20404052734375,0.0732421875,7.427276611328125,0.0,23.920000076293945,470.0
87577,87.577,10.205574035644531,0.1110076904296875,7.4241790771484375,0.0,24.69999885559082,400.0
89585,89.585,10.205574035644531,0.0431365966796875,7.430755615234375,0.0,25.479999542236328,420.0
91589,91.589,10.205574035644531,0.0152435302734375,7.4224090576171875,0.0,26.40999984741211,320.0
93600,93.6,10.205574035644531,0.0039215087890625,7.42108154296875,0.0,27.029998779296875,340.0
95600,95.6,10.205574035644531,0.1256866455078125,7.41827392578125,0.0,27.989999771118164,450.0
97608,97.608,10.205574035644531,0.05108642578125,7.417816162109375,0.0,28.760000228881836,520.0
99608,99.608,10.205574035644531,0.0182037353515625,7.4253387451171875,0.0,29.599998474121094,430.0
101608,101.608,10.205574035644531,0.0053558349609375,7.4211883544921875,0.0,30.389999389648438,460.0
103608,103.608,10.205574035644531,0.0,7.4219207763671875,0.0,31.15999984741211,360.0
105611,105.611,10.205574035644531,0.0,7.428436279296875,0.0,32.130001068115234,290.0
107620,107.62,10.205574035644531,0.0,7.4233856201171875,0.0,32.91999816894531,540.0
109626,109.626,10.20404052734375,-0.5928955078125,7.4237823486328125,0.0,33.7599983215332,410.0
111634,111.634,10.205574035644531,0.0777435302734375,7.425262451171875,0.0,34.599998474121094,480.0
113641,113.641,10.205574035644531,0.0296173095703125,7.420867919921875,0.0,35.349998474121094,360.0
115646,115.646,10.205574035644531,0.0613555908203125,7.423797607421875,0.0,36.34000015258789,290.0
117649,117.649,10.20404052734375,-0.576873779296875,7.4207763671875,0.0,37.18000030517578,510.0
119649,119.649,10.205574035644531,0.136810302734375,7.423492431640625,0.0,38.029998779296875,460.0
