time_us,time_ms,v_angle,v_vel,v_vbat,v_set_volts,p_position,p_velocity
1119,1.119,0.0,0.022613525390625,7.4261016845703125,0.20000000298023224,5.484186112880707e-05,0.0
3128,3.128,0.0030670166015625,1.1819305419921875,7.417877197265625,0.20000000298023224,5.484186112880707e-05,0.0
5132,5.132,0.033267974853515625,9.171951293945312,7.4198455810546875,0.20000000298023224,0.02005484141409397,10.0
7140,7.14,0.07573890686035156,16.99871826171875,7.419921875,0.20000000298023224,0.040054842829704285,10.0
9146,9.146,0.13077163696289062,22.848739624023438,7.42205810546875,0.20000000298023224,0.08005484193563461,20.0
11151,11.151,0.20171737670898438,30.516159057617188,7.4224395751953125,0.20000000298023224,0.11005483567714691,20.0
13159,13.159,0.27640342712402344,34.665863037109375,7.4208984375,0.20000000298023224,0.16005483269691467,10.0
15159,15.159,0.3513774871826172,36.5345458984375,7.4224395751953125,0.20000000298023224,0.2600548267364502,50.0
17162,17.162,0.4373760223388672,40.60993957519531,7.4224395751953125,0.20000000298023224,0.3300548195838928,40.0
19162,19.162,0.5181980133056641,40.30986022949219,7.42108154296875,0.20000000298023224,0.3800548315048218,30.0
21168,21.168,0.6016082763671875,40.505157470703125,7.4218597412109375,0.20000000298023224,0.4200548231601715,20.0
23177,23.177,0.6828136444091797,40.91731262207031,7.4222412109375,0.20000000298023224,0.4800548255443573,20.0
25185,25.185,0.7650718688964844,41.222198486328125,7.4230194091796875,0.20000000298023224,0.6800548434257507,150.0
27185,27.185,0.8485794067382812,41.34864807128906,7.42242431640625,0.20000000298023224,0.7600548267364502,50.0
29193,29.193,0.9354400634765625,42.14201354980469,7.4230194091796875,0.20000000298023224,0.8400548100471497,40.0
31203,31.203,1.015207290649414,41.01731872558594,7.4225311279296875,0.20000000298023224,0.8900548219680786,30.0
33208,33.208,1.0973701477050781,41.405792236328125,7.4232940673828125,0.20000000298023224,0.9400548338890076,20.0
35216,35.216,1.1818351745605469,41.28700256347656,7.421173095703125,0.20000000298023224,1.0000548362731934,20.0
37219,37.219,1.268026351928711,43.020782470703125,7.423492431640625,0.20000000298023224,1.0900548696517944,50.0
39228,39.228,1.3588180541992188,44.2548828125,7.4217529296875,0.20000000298023224,1.180054783821106,40.0
41231,41.231,1.4423255920410156,42.69990539550781,7.4213714599609375,0.20000000298023224,1.3800548315048218,40.0
43239,43.239,1.5234336853027344,41.434356689453125,7.42108154296875,0.20000000298023224,1.430054783821106,20.0
45243,45.243,1.6024341583251953,39.99749755859375,7.4224395751953125,0.20000000298023224,1.4800548553466797,20.0
47246,47.246,1.6871871948242188,41.25469970703125,7.421844482421875,0.20000000298023224,1.5500547885894775,40.0
49249,49.249,1.7738571166992188,42.563568115234375,7.4219512939453125,0.20000000298023224,1.610054850578308,40.0
51251,51.251,1.8624439239501953,43.311676025390625,7.4225311279296875,0.20000000298023224,1.7000547647476196,30.0
53257,53.257,1.9404850006103516,40.67955017089844,7.4219512939453125,0.20000000298023224,1.8900548219680786,80.0
55265,55.265,2.021402359008789,41.049041748046875,7.4208831787109375,0.20000000298023224,1.9700547456741333,40.0
57265,57.265,2.102031707763672,40.876861572265625,7.419830322265625,0.20000000298023224,2.0600547790527344,40.0
59271,59.271,2.1899490356445312,42.23309326171875,7.4232177734375,0.20000000298023224,2.1200547218322754,40.0
61274,61.274,2.277769088745117,43.042938232421875,7.422821044921875,0.20000000298023224,2.1700549125671387,20.0
63280,63.28,2.3612747192382812,42.5040283203125,7.4208831787109375,0.20000000298023224,2.2400548458099365,40.0
65283,65.283,2.440275192260742,40.610992431640625,7.423309326171875,0.20000000298023224,2.330054759979248,50.0
67288,67.288,2.522439956665039,41.073394775390625,7.4219512939453125,0.20000000298023224,2.4200546741485596,40.0
69298,69.298,2.6045074462890625,40.47169494628906,7.422149658203125,0.20000000298023224,2.460054874420166,20.0
71304,71.304,2.6941490173339844,43.494598388671875,7.4231109619140625,0.20000000298023224,2.51005482673645,20.0
73310,73.31,2.779573440551758,42.2900390625,7.4217529296875,0.20000000298023224,2.580054759979248,40.0
75310,75.31,2.862407684326172,42.139617919921875,7.4222412109375,0.20000000298023224,2.7900547981262207,90.0
77319,77.319,2.944284439086914,41.36964416503906,7.423980712890625,0.20000000298023224,2.8700547218322754,40.0
79319,79.319,3.0265445709228516,41.51441955566406,7.421844482421875,0.20000000298023224,2.9300546646118164,30.0
